Freq	Ohm	Deg
20.0000	17.1719	49.4638
20.1737	17.5404	50.6288
20.3488	17.7996	51.2802
20.5255	18.1150	52.4890
20.7037	18.4786	52.7050
20.8835	18.6985	52.3035
21.0648	18.8217	53.7322
21.2478	19.2074	55.4529
21.4322	19.5551	56.3213
21.6183	19.9876	57.0695
21.8061	20.3876	57.0045
21.9954	20.6969	56.3556
22.1864	20.8108	57.3159
22.3790	21.2053	59.8159
22.5733	21.7842	61.2050
22.7693	22.3936	60.9692
22.9670	22.8058	60.4221
23.1665	23.1892	59.9064
23.3676	23.3427	61.3231
23.5705	23.9771	63.5245
23.7752	24.5967	64.0493
23.9816	25.2395	64.5526
24.1899	25.9123	64.4446
24.3999	26.4458	63.4633
24.6118	26.6983	64.6455
24.8255	27.4694	66.9650
25.0410	28.3160	67.7460
25.2585	29.2069	68.2136
25.4778	30.1364	67.8909
25.6990	30.8654	66.5735
25.9221	31.2133	67.9630
26.1472	32.3246	70.6130
26.3743	33.5212	71.3891
26.6033	34.8124	71.9084
26.8343	36.1901	71.3043
27.0673	37.2239	70.5210
27.3023	38.2407	71.1956
27.5394	39.5046	73.0949
27.7785	41.3150	74.6128
28.0197	43.2649	75.2318
28.2630	45.4808	74.4959
28.5084	47.2190	72.0611
28.7559	48.1566	73.8437
29.0056	50.9523	77.5889
29.2575	54.1694	78.2391
29.5115	57.6503	76.9583
29.7677	60.4327	77.3998
30.0262	65.0107	74.2271
30.2869	65.8004	74.8480
30.5499	71.3747	81.0420
30.8152	77.9319	81.9905
31.0827	85.8184	80.6711
31.3526	93.4945	73.2381
31.6249	95.5011	73.6587
31.8995	105.9381	81.5715
32.1765	120.5565	83.2480
32.4558	138.9156	81.5935
32.7377	160.4326	76.8348
33.0219	184.4064	60.9537
33.3086	187.0885	58.4566
33.5979	224.1122	61.7486
33.8896	257.5067	46.4975
34.1839	284.4395	24.3190
34.4807	283.5771	3.8140
34.7801	279.1450	-9.9707
35.0821	268.0107	-22.2384
35.3867	256.7954	-36.5201
35.6939	232.4305	-50.8468
36.0039	207.4800	-59.7015
36.3165	184.0507	-65.1268
36.6318	164.4315	-60.5257
36.9499	163.5726	-66.2463
37.2707	143.9905	-78.9812
37.5944	129.2460	-80.9494
37.9208	116.3284	-82.8017
38.2501	105.3127	-82.4320
38.5822	97.1782	-76.6387
38.9172	96.2078	-79.0422
39.2551	88.0508	-86.9593
39.5960	81.0299	-88.0454
39.9398	74.8059	-89.4375
40.2866	68.5126	-87.4463
40.6364	65.1578	-82.4448
40.9892	63.7261	-84.4251
41.3451	59.5547	-88.6109
41.7041	55.8456	-88.6081
42.0662	52.5716	-88.1401
42.4315	49.6606	-86.3960
42.7999	47.6633	-82.9563
43.1716	46.9086	-84.0813
43.5464	44.4764	-87.1738
43.9245	42.2939	-86.9793
44.3059	40.2896	-86.4709
44.6906	38.4743	-84.8529
45.0787	37.2020	-81.7256
45.4701	36.7581	-82.2234
45.8649	35.2613	-84.6542
46.2632	33.8115	-84.2796
46.6649	32.5405	-82.8095
47.0701	31.6256	-80.1856
47.4788	31.2992	-80.5353
47.8910	30.2216	-81.6600
48.3069	29.5238	-83.3176
48.7263	27.9488	-83.8341
49.1494	27.0487	-80.7792
49.5762	26.4142	-78.0274
50.0066	26.2647	-78.6489
50.4408	25.3524	-80.4378
50.8788	24.6030	-79.6882
51.3206	23.8968	-79.0973
51.7662	23.2299	-77.8031
52.2157	22.7675	-75.7015
52.6691	22.5714	-75.8832
53.1264	21.9755	-77.0899
53.5877	21.3978	-76.6823
54.0530	20.8616	-76.1094
54.5223	20.3402	-74.8576
54.9958	19.9958	-72.8082
55.4733	19.8658	-72.9935
55.9550	19.3925	-74.0883
56.4408	18.9412	-73.6656
56.9309	18.5105	-72.9754
57.4252	18.1257	-71.8445
57.9238	17.8343	-70.1157
58.4268	17.7223	-70.0927
58.9341	17.3528	-70.9532
59.4458	16.9906	-70.5026
59.9620	16.6508	-69.8068
60.4826	16.3388	-68.4825
61.0078	16.1586	-67.1299
61.5375	16.0172	-67.2814
62.0719	15.7283	-67.6889
62.6108	15.4432	-67.2913
63.1545	15.1619	-66.5878
63.7029	14.9210	-65.5286
64.2560	14.7349	-64.1088
64.8139	14.6583	-64.0569
65.3767	14.4046	-64.5391
65.9444	14.1760	-64.0073
66.5170	13.9493	-63.4130
67.0945	13.7400	-62.5103
67.6771	13.5719	-60.9857
68.2647	13.5269	-60.7218
68.8575	13.3251	-61.2273
69.4554	13.1293	-60.7076
70.0585	12.9437	-59.8141
70.6668	12.8078	-58.4376
71.2804	12.7588	-58.2443
71.8993	12.5835	-58.6357
72.5236	12.4129	-58.1782
73.1533	12.2468	-57.5786
73.7885	12.0932	-56.7072
74.4292	11.9746	-55.3659
75.0755	11.9395	-55.0585
75.7274	11.7972	-55.4334
76.3849	11.6471	-54.9678
77.0481	11.5117	-54.3437
77.7172	11.3794	-53.4730
78.3920	11.2881	-52.2594
79.0726	11.2500	-51.9885
79.7592	11.1304	-52.1851
80.4518	11.0066	-51.7162
81.1503	10.8920	-51.1308
81.8550	10.7799	-50.3594
82.5657	10.6948	-49.1860
83.2826	10.6668	-48.8506
84.0058	10.5623	-48.9834
84.7352	10.4597	-48.5331
85.4709	10.3562	-47.9511
86.2131	10.2633	-47.1271
86.9617	10.1947	-46.0998
