Freq	Ohm	Deg
200.0000	6.7509	7.9542
201.3306	6.7517	8.0163
202.6701	6.7528	8.1158
204.0186	6.7550	8.1949
205.3759	6.7571	8.2725
206.7423	6.7595	8.3401
208.1178	6.7612	8.4253
209.5025	6.7643	8.5070
210.8964	6.7666	8.5668
212.2995	6.7690	8.6380
213.7120	6.7713	8.7098
215.1339	6.7737	8.7881
216.5652	6.7763	8.8693
218.0060	6.7792	8.9357
219.4565	6.7815	9.0081
220.9166	6.7845	9.0892
222.3864	6.7873	9.1583
223.8660	6.7900	9.2244
225.3554	6.7925	9.2974
226.8547	6.7953	9.3774
228.3641	6.7981	9.4577
229.8834	6.8012	9.5320
231.4129	6.8040	9.6038
232.9525	6.8070	9.6881
234.5024	6.8103	9.7635
236.0626	6.8133	9.8391
237.6332	6.8166	9.9211
239.2142	6.8200	9.9908
240.8057	6.8230	10.0609
242.4079	6.8259	10.1417
244.0207	6.8291	10.2273
245.6442	6.8325	10.3196
247.2785	6.8364	10.4027
248.9237	6.8399	10.4769
250.5799	6.8434	10.5696
252.2470	6.8477	10.6590
253.9253	6.8518	10.7293
255.6147	6.8555	10.7997
257.3154	6.8591	10.8865
259.0273	6.8632	10.9770
260.7507	6.8673	11.0553
262.4855	6.8712	11.1370
264.2319	6.8753	11.2227
265.9899	6.8794	11.3090
267.7596	6.8837	11.4036
269.5411	6.8885	11.4732
271.3344	6.8921	11.5377
273.1396	6.8959	11.6431
274.9569	6.9007	11.7281
276.7862	6.9045	11.8042
278.6277	6.9089	11.9020
280.4815	6.9134	11.9791
282.3476	6.9172	12.0659
284.2261	6.9217	12.1626
286.1172	6.9260	12.2419
288.0208	6.9300	12.3367
289.9370	6.9348	12.4161
291.8660	6.9382	12.4908
293.8079	6.9420	12.5957
295.7627	6.9462	12.6900
297.7304	6.9500	12.7736
299.7113	6.9535	12.8719
301.7054	6.9573	12.9765
303.7127	6.9610	13.0933
305.7333	6.9656	13.2092
307.7674	6.9698	13.3143
309.8151	6.9742	13.4367
311.8764	6.9792	13.5606
313.9513	6.9844	13.6760
316.0401	6.9895	13.7890
318.1428	6.9947	13.9000
320.2595	6.9997	14.0188
322.3902	7.0051	14.1401
324.5352	7.0103	14.2642
326.6944	7.0159	14.4026
328.8679	7.0220	14.5277
331.0560	7.0276	14.6646
333.2586	7.0343	14.8219
