Freq	Ohm	Deg
20.0000	15.7848	39.9124
20.1737	16.0392	41.0541
20.3488	16.1702	42.3478
20.5255	16.4862	43.4662
20.7037	16.6573	43.9998
20.8835	16.9044	45.3120
21.0648	17.1689	46.6407
21.2478	17.5208	47.7435
21.4322	17.8642	47.9879
21.6183	18.1285	47.9755
21.8061	18.3216	49.2141
21.9954	18.6960	51.3640
22.1864	19.2073	52.3578
22.3790	19.6641	52.4348
22.5733	20.0801	52.4619
22.7693	20.4462	52.1353
22.9670	20.6584	53.4165
23.1665	21.1977	55.5003
23.3676	21.7807	56.3200
23.5705	22.3927	56.9260
23.7752	23.0408	56.7234
23.9816	23.5201	55.9230
24.1899	23.8407	57.2655
24.3999	24.5771	59.4313
24.6118	25.3893	60.2401
24.8255	26.2569	60.6369
25.0410	27.1397	60.1813
25.2585	27.8378	58.9556
25.4778	28.2480	60.4451
25.6990	29.3559	63.1225
25.9221	30.6025	63.5035
26.1472	31.8226	62.3480
26.3743	32.6597	60.8758
26.6033	33.2718	62.8575
26.8343	34.8098	66.0986
27.0673	36.6706	66.8608
27.3023	38.5647	66.5840
27.5394	40.4951	65.2402
27.7785	42.0100	63.2846
28.0197	43.1409	65.1789
28.2630	45.7805	68.2146
28.5084	48.7415	67.6363
28.7559	51.3892	67.8665
29.0056	55.1296	67.8029
29.2575	58.5865	63.1087
29.5115	59.8061	64.6806
29.7677	65.1775	69.9362
30.0262	71.3390	69.1516
30.2869	77.6699	68.9833
30.5499	86.3734	67.7430
30.8152	95.2589	58.2099
31.0827	97.2155	57.9876
31.3526	110.3749	63.1921
31.6249	124.1337	60.8382
31.8995	142.8955	60.0807
32.1765	170.5359	44.2293
32.4558	177.1738	24.5016
32.7377	185.0098	13.9875
33.0219	189.5582	-0.4810
33.3086	185.4599	-14.6806
33.5979	177.9342	-23.0135
33.8896	174.1394	-31.0034
34.1839	167.0579	-43.0114
34.4807	155.2764	-55.4694
34.7801	140.0314	-64.9358
35.0821	125.5073	-70.7215
35.3867	112.4136	-73.4337
35.6939	102.2012	-68.8989
36.0039	100.8617	-73.1447
36.3165	90.7296	-84.6286
36.6318	80.9929	-86.2910
36.9499	73.8507	-85.9710
37.2707	67.5437	-84.7418
37.5944	63.2130	-79.6795
37.9208	62.1667	-81.8282
38.2501	57.4368	-87.7850
38.5822	53.3597	-89.2181
38.9172	49.0675	-88.5653
39.2551	46.1394	-84.9315
39.5960	44.3075	-81.8665
39.9398	43.2146	-83.3793
40.2866	40.8265	-86.0977
40.6364	38.6555	-85.6111
40.9892	36.7882	-83.7241
41.3451	35.5641	-81.1348
41.7041	34.8763	-82.1617
42.0662	33.3119	-84.4125
42.4315	31.8374	-83.9781
42.7999	30.5869	-82.2129
43.1716	29.8441	-83.3275
43.5464	28.2109	-82.3780
43.9245	27.7709	-80.5908
44.3059	26.7574	-81.8786
44.6906	25.8458	-81.5495
45.0787	24.9301	-81.0220
45.4701	24.1116	-79.4799
45.8649	23.5428	-77.2690
46.2632	23.2543	-77.5172
46.6649	22.5397	-78.6868
47.0701	21.8807	-78.2988
47.4788	21.2334	-77.6032
47.8910	20.6702	-76.1714
48.3069	20.2727	-74.4244
48.7263	20.0353	-74.5635
49.1494	19.5213	-75.4205
49.5762	19.0130	-74.8672
50.0066	18.5587	-73.5222
50.4408	18.2556	-71.7251
50.8788	18.1076	-72.0459
51.3206	17.6606	-72.9142
51.7662	17.2675	-72.3892
52.2157	16.8754	-71.6843
52.6691	16.5386	-70.3735
53.1264	16.3041	-68.3324
53.5877	16.2813	-68.9495
54.0530	15.8537	-69.6402
54.5223	15.6454	-69.3237
54.9958	15.2356	-69.2250
55.4733	14.9662	-67.5290
55.9550	14.7793	-66.0957
56.4408	14.6754	-66.0330
56.9309	14.4249	-66.5622
57.4252	14.1654	-66.1433
57.9238	13.9258	-65.4254
58.4268	13.7104	-64.4055
58.9341	13.5529	-63.0716
59.4458	13.4755	-62.9454
59.9620	13.2683	-63.3583
60.4826	13.0623	-62.8713
61.0078	12.8719	-62.2303
61.5375	12.6914	-61.1958
62.0719	12.5785	-59.9806
62.6108	12.5069	-59.8585
63.1545	12.3448	-60.0877
63.7029	12.1783	-59.6130
64.2560	12.0247	-58.6869
64.8139	11.9228	-57.5191
65.3767	11.8708	-57.3885
65.9444	11.7284	-57.7096
66.5170	11.5776	-57.2861
67.0945	11.4418	-56.6490
67.6771	11.3167	-55.7945
68.2647	11.2296	-54.7441
68.8575	11.1834	-54.5870
69.4554	11.0600	-54.7250
70.0585	10.9427	-54.2466
70.6668	10.8310	-53.7537
71.2804	10.7184	-52.9060
71.8993	10.6532	-51.8709
72.5236	10.6145	-51.7804
73.1533	10.5062	-51.8676
73.7885	10.4064	-51.3425
74.4292	10.3141	-50.7865
75.0755	10.2267	-50.0629
75.7274	10.1641	-49.1133
76.3849	10.1377	-48.9451
77.0481	10.0443	-49.0335
77.7172	9.9584	-48.4831
78.3920	9.8821	-47.7531
79.0726	9.8291	-46.8840
79.7592	9.8044	-46.7012
80.4518	9.7253	-46.7317
81.1503	9.6524	-46.2464
81.8550	9.5860	-45.7839
82.5657	9.5179	-45.1924
83.2826	9.4687	-44.3774
84.0058	9.4455	-44.1245
84.7352	9.3795	-44.0962
85.4709	9.3165	-43.6795
86.2131	9.2545	-43.1392
86.9617	9.2055	-42.5620
87.7168	9.1595	-41.8808
88.4784	9.1401	-41.5948
89.2467	9.0828	-41.5372
90.0216	9.0284	-41.0888
90.8032	8.9792	-40.6255
91.5917	8.9307	-40.0435
92.3870	8.8990	-39.3823
93.1892	8.8785	-39.1515
