Freq	dB	Phase
125.0331	81.5927	23.0411
126.1188	81.5918	22.7510
127.2138	81.5910	22.4640
128.3184	81.5904	22.1798
129.4326	81.5898	21.8984
130.5565	81.5894	21.6196
131.6901	81.5891	21.3433
132.8336	81.5889	21.0693
133.9870	81.5888	20.7976
135.1504	81.5889	20.5279
136.3239	81.5890	20.2604
137.5076	81.5893	19.9947
138.7015	81.5898	19.7308
139.9059	81.5903	19.4686
141.1207	81.5910	19.2080
142.3460	81.5917	18.9489
143.5820	81.5926	18.6912
144.8287	81.5936	18.4348
146.0863	81.5947	18.1795
147.3548	81.5959	17.9254
148.6342	81.5972	17.6722
149.9248	81.5985	17.4200
151.2266	81.6000	17.1687
152.5397	81.6016	16.9181
153.8642	81.6032	16.6682
155.2002	81.6049	16.4189
156.5478	81.6066	16.1702
157.9071	81.6085	15.9219
159.2782	81.6103	15.6740
160.6612	81.6122	15.4264
162.0563	81.6142	15.1791
163.4634	81.6162	14.9320
164.8827	81.6182	14.6850
166.3144	81.6202	14.4380
167.7585	81.6223	14.1910
169.2152	81.6243	13.9439
170.6844	81.6264	13.6967
172.1665	81.6284	13.4493
173.6614	81.6304	13.2017
175.1693	81.6324	12.9537
176.6903	81.6344	12.7053
178.2245	81.6363	12.4565
179.7720	81.6381	12.2071
181.3330	81.6399	11.9572
182.9075	81.6417	11.7066
184.4957	81.6433	11.4554
186.0976	81.6449	11.2034
187.7135	81.6464	10.9507
189.3434	81.6478	10.6973
190.9875	81.6490	10.4434
192.6458	81.6502	10.1892
194.3186	81.6512	9.9310
196.0059	81.6515	9.6623
197.7078	81.6499	9.4846
199.4245	81.6562	9.5033
201.1561	81.6824	9.3953
202.9027	81.7074	8.8928
204.6645	81.7174	8.1930
206.4416	81.7116	7.4599
208.2341	81.6897	6.8301
210.0422	81.6623	6.3131
211.8660	81.6279	5.8619
213.7056	81.5918	5.4166
215.5612	81.5465	4.8672
217.4330	81.4845	4.3835
219.3209	81.4138	4.1657
221.2253	81.3450	4.1844
223.1462	81.2813	4.3620
225.0837	81.2251	4.7142
227.0381	81.1812	5.3671
229.0095	81.1661	6.3910
230.9980	81.1967	7.4244
233.0038	81.2584	8.0103
235.0269	81.3274	8.1677
237.0677	81.3955	7.9925
239.1261	81.4478	7.6289
241.2024	81.4870	7.3811
243.2968	81.5255	7.3388
245.4093	81.5722	7.4616
247.5402	81.6357	7.6660
249.6896	81.7197	7.6960
251.8577	81.8107	7.3532
254.0445	81.8953	6.7016
256.2504	81.9684	5.8295
258.4754	82.0253	4.6597
260.7197	82.0507	3.0534
262.9836	82.0191	1.5208
265.2671	81.9593	0.7413
267.5704	81.9100	0.5100
269.8937	81.8759	0.4219
272.2372	81.8573	0.3194
274.6010	81.8488	0.0491
276.9853	81.8385	-0.3737
279.3904	81.8242	-0.8217
281.8163	81.8078	-1.3925
284.2633	81.7753	-2.0542
286.7316	81.7296	-2.6149
289.2213	81.6736	-3.0057
291.7326	81.6129	-3.0576
294.2657	81.5657	-2.6270
296.8208	81.5531	-1.8180
299.3981	81.5882	-1.1547
301.9978	81.6462	-1.0182
304.6200	81.7090	-1.5869
307.2650	81.7342	-2.3748
309.9330	81.7496	-2.6551
312.6241	81.7849	-2.7342
315.3386	81.8349	-3.0933
318.0767	81.8836	-3.8226
320.8386	81.9210	-5.0623
323.6244	81.9155	-6.7253
326.4344	81.8583	-7.8136
329.2688	81.8149	-8.0890
332.1279	81.7997	-8.5369
335.0117	81.7787	-9.5463
337.9206	81.7315	-10.8035
340.8548	81.6571	-12.0157
343.8144	81.5605	-13.1701
346.7998	81.4349	-13.7598
349.8110	81.3364	-13.9284
352.8484	81.2449	-14.4699
355.9122	81.1358	-15.2160
359.0026	81.0088	-15.8653
362.1198	80.8671	-16.2673
365.2641	80.7204	-16.0105
368.4357	80.6144	-15.2627
371.6348	80.5468	-14.9432
374.8617	80.4743	-15.2546
378.1166	80.3784	-15.7397
381.3998	80.2609	-15.9928
384.7115	80.1393	-15.9673
388.0519	80.0150	-15.6445
391.4214	79.9052	-14.9816
394.8201	79.8173	-14.2311
