Freq	dB	Phase
10.0000	64.4414	151.7720
10.0956	64.6061	151.4610
10.1921	64.7707	151.1459
10.2895	64.9354	150.8266
10.3879	65.1001	150.5029
10.4871	65.2648	150.1748
10.5874	65.4295	149.8421
10.6886	65.5942	149.5048
10.7908	65.7589	149.1625
10.8939	65.9236	148.8153
10.9980	66.0883	148.4629
11.1031	66.2530	148.1052
11.2093	66.4177	147.7419
11.3164	66.5824	147.3728
11.4246	66.7471	146.9977
11.5338	66.9118	146.6164
11.6440	67.0764	146.2284
11.7553	67.2411	145.8335
11.8677	67.4058	145.4312
11.9811	67.5705	145.0212
12.0957	67.7352	144.6027
12.2113	67.8999	144.1751
12.3280	68.0646	143.7377
12.4458	68.2293	143.2891
12.5648	68.3940	142.8280
12.6849	68.5587	142.3520
12.8061	68.7234	141.8573
12.9285	68.8881	141.3359
13.0521	69.0528	140.6485
13.1769	69.1996	139.9470
13.3028	69.3457	139.3904
13.4300	69.4910	138.8476
13.5583	69.6355	138.3121
13.6879	69.7793	137.7811
13.8188	69.9223	137.2533
13.9509	70.0646	136.7276
14.0842	70.2063	136.2034
14.2188	70.3472	135.6789
14.3547	70.4874	135.1536
14.4919	70.6269	134.6286
14.6305	70.7656	134.1038
14.7703	70.9035	133.5793
14.9115	71.0407	133.0552
15.0540	71.1772	132.5315
15.1979	71.3131	132.0082
15.3432	71.4483	131.4852
15.4898	71.5828	130.9626
15.6379	71.7168	130.4404
15.7874	71.8501	129.9185
15.9383	71.9829	129.3968
16.0906	72.1152	128.8753
16.2444	72.2469	128.3541
16.3997	72.3782	127.8328
16.5564	72.5089	127.3116
16.7147	72.6392	126.7903
16.8745	72.7691	126.2688
17.0358	72.8985	125.7470
17.1986	73.0276	125.2248
17.3630	73.1562	124.7022
17.5289	73.2845	124.1789
17.6965	73.4124	123.6549
17.8656	73.5400	123.1300
18.0364	73.6673	122.6040
18.2088	73.7942	122.0768
18.3829	73.9208	121.5481
18.5586	74.0471	121.0179
18.7360	74.1731	120.4858
18.9150	74.2988	119.9517
19.0958	74.4242	119.4154
19.2784	74.5494	118.8767
19.4626	74.6742	118.3355
19.6487	74.7987	117.7913
19.8365	74.9229	117.2442
20.0261	75.0468	116.6938
20.2175	75.1703	116.1401
20.4108	75.2935	115.5827
20.6058	75.4163	115.0214
20.8028	75.5387	114.4562
21.0016	75.6608	113.8868
21.2024	75.7824	113.3131
21.4050	75.9035	112.7348
21.6096	76.0242	112.1519
21.8162	76.1444	111.5642
22.0247	76.2641	110.9715
22.2353	76.3832	110.3739
22.4478	76.5017	109.7711
22.6624	76.6195	109.1630
22.8790	76.7368	108.5498
23.0977	76.8533	107.9311
23.3184	76.9691	107.3072
23.5413	77.0841	106.6778
23.7663	77.1984	106.0431
23.9935	77.3118	105.4030
24.2228	77.4243	104.7575
24.4544	77.5360	104.1068
24.6881	77.6467	103.4508
24.9241	77.7564	102.7897
25.1623	77.8651	102.1234
25.4028	77.9728	101.4522
25.6457	78.0793	100.7762
25.8908	78.1848	100.0954
26.1383	78.2892	99.4100
26.3881	78.3923	98.7201
26.6403	78.4943	98.0261
26.8950	78.5950	97.3279
27.1520	78.6945	96.6259
27.4116	78.7927	95.9201
27.6736	78.8895	95.2110
27.9381	78.9851	94.4986
28.2051	79.0792	93.7832
28.4747	79.1720	93.0651
28.7469	79.2634	92.3446
29.0217	79.3534	91.6218
29.2991	79.4420	90.8971
29.5791	79.5291	90.1707
29.8619	79.6147	89.4430
30.1473	79.6989	88.7142
30.4355	79.7817	87.9845
30.7264	79.8630	87.2544
31.0201	79.9428	86.5241
31.3166	80.0211	85.7939
31.6159	80.0979	85.0640
31.9181	80.1733	84.3348
32.2232	80.2473	83.6066
32.5312	80.3197	82.8796
32.8421	80.3908	82.1541
33.1561	80.4604	81.4304
33.4730	80.5286	80.7087
33.7929	80.5954	79.9895
34.1159	80.6608	79.2728
34.4420	80.7248	78.5589
34.7712	80.7875	77.8482
35.1036	80.8489	77.1407
35.4391	80.9090	76.4369
35.7779	80.9678	75.7368
36.1199	81.0253	75.0408
36.4651	81.0817	74.3489
36.8137	81.1369	73.6614
37.1655	81.1909	72.9784
37.5208	81.2438	72.3002
37.8794	81.2956	71.6268
38.2415	81.3463	70.9585
38.6070	81.3961	70.2952
38.9760	81.4448	69.6372
39.3486	81.4926	68.9844
39.7247	81.5395	68.3370
40.1044	81.5856	67.6951
40.4877	81.6308	67.0586
40.8747	81.6752	66.4276
41.2654	81.7188	65.8020
41.6599	81.7617	65.1820
42.0581	81.8040	64.5674
42.4601	81.8456	63.9582
42.8659	81.8865	63.3544
43.2757	81.9269	62.7558
43.6893	81.9668	62.1625
44.1069	82.0061	61.5743
44.5285	82.0450	60.9910
44.9541	82.0834	60.4126
