Freq	dB	Phase
150.2788	82.5004	63.0965
151.7152	82.5409	62.2948
153.1654	82.5800	61.4943
154.6294	82.6175	60.6983
156.1074	82.6538	59.9050
157.5996	82.6885	59.1126
159.1060	82.7218	58.3251
160.6268	82.7537	57.5423
162.1621	82.7842	56.7612
163.7121	82.8131	55.9848
165.2770	82.8408	55.2141
166.8567	82.8671	54.4468
168.4516	82.8920	53.6836
170.0618	82.9154	52.9265
171.6873	82.9377	52.1735
173.3283	82.9585	51.4255
174.9851	82.9781	50.6840
176.6577	82.9963	49.9470
178.3462	83.0133	49.2159
180.0509	83.0291	48.4908
181.7719	83.0436	47.7721
183.5094	83.0569	47.0602
185.2634	83.0691	46.3547
187.0343	83.0802	45.6551
188.8220	83.0902	44.9623
190.6269	83.0991	44.2766
192.4489	83.1071	43.5973
194.2884	83.1140	42.9242
196.1455	83.1199	42.2581
198.0204	83.1249	41.5989
199.9131	83.1290	40.9463
201.8240	83.1322	40.3004
203.7531	83.1345	39.6614
205.7007	83.1360	39.0292
207.6668	83.1366	38.4036
209.6518	83.1365	37.7848
211.6557	83.1356	37.1725
213.6788	83.1340	36.5667
215.7213	83.1316	35.9672
217.7832	83.1285	35.3741
219.8649	83.1247	34.7869
221.9664	83.1203	34.2058
224.0881	83.1151	33.6307
226.2300	83.1093	33.0615
228.3924	83.1027	32.4981
230.5755	83.0955	31.9402
232.7794	83.0876	31.3882
235.0044	83.0790	30.8422
237.2507	83.0698	30.3022
239.5184	83.0599	29.7681
241.8078	83.0492	29.2398
244.1191	83.0379	28.7178
246.4525	83.0260	28.2023
248.8082	83.0133	27.6934
251.1864	83.0001	27.1910
253.5874	82.9862	26.6955
256.0113	82.9718	26.2068
258.4583	82.9567	25.7252
260.9288	82.9411	25.2508
263.4228	82.9250	24.7839
265.9407	82.9084	24.3247
268.4827	82.8914	23.8722
271.0490	82.8740	23.4270
273.6398	82.8561	22.9889
276.2553	82.8379	22.5583
278.8959	82.8194	22.1346
281.5617	82.8005	21.7175
284.2530	82.7813	21.3083
286.9700	82.7619	20.9050
289.7130	82.7421	20.5079
292.4822	82.7222	20.1179
295.2778	82.7020	19.7339
298.1002	82.6815	19.3567
300.9496	82.6609	18.9859
303.8262	82.6401	18.6208
306.7303	82.6190	18.2616
309.6621	82.5978	17.9090
312.6220	82.5764	17.5624
315.6102	82.5548	17.2211
318.6269	82.5331	16.8862
321.6725	82.5112	16.5573
324.7472	82.4892	16.2344
327.8512	82.4671	15.9174
330.9850	82.4448	15.6067
334.1487	82.4226	15.3010
337.3426	82.4001	15.0008
340.5671	82.3776	14.7064
343.8223	82.3551	14.4171
347.1087	82.3324	14.1333
350.4265	82.3097	13.8555
353.7761	82.2869	13.5829
357.1576	82.2640	13.3153
360.5715	82.2411	13.0534
364.0179	82.2182	12.7973
367.4974	82.1953	12.5465
371.0101	82.1723	12.3011
374.5563	82.1494	12.0612
378.1365	82.1264	11.8267
381.7509	82.1035	11.5970
385.3998	82.0806	11.3733
389.0836	82.0579	11.1555
392.8027	82.0351	10.9426
396.5572	82.0125	10.7350
400.3477	81.9900	10.5330
404.1744	81.9677	10.3367
408.0376	81.9455	10.1449
411.9378	81.9235	9.9581
415.8753	81.9018	9.7765
419.8504	81.8803	9.5992
423.8635	81.8590	9.4261
427.9150	81.8379	9.2572
432.0052	81.8172	9.0916
436.1344	81.7965	8.9298
440.3032	81.7762	8.7717
444.5118	81.7561	8.6161
448.7606	81.7362	8.4638
453.0501	81.7164	8.3146
457.3805	81.6969	8.1683
461.7523	81.6775	8.0250
466.1659	81.6583	7.8844
470.6218	81.6393	7.7464
475.1201	81.6204	7.6111
479.6615	81.6016	7.4788
484.2463	81.5829	7.3493
488.8750	81.5644	7.2229
493.5478	81.5460	7.0994
498.2654	81.5278	6.9788
503.0280	81.5097	6.8610
507.8361	81.4917	6.7459
512.6903	81.4739	6.6337
517.5908	81.4561	6.5244
522.5381	81.4386	6.4178
527.5327	81.4212	6.3141
532.5751	81.4039	6.2131
537.6657	81.3867	6.1145
542.8049	81.3697	6.0184
547.9933	81.3528	5.9250
553.2312	81.3361	5.8341
558.5192	81.3194	5.7457
563.8578	81.3029	5.6601
569.2474	81.2865	5.5774
574.6885	81.2702	5.4975
580.1816	81.2541	5.4205
585.7272	81.2382	5.3457
591.3258	81.2223	5.2735
596.9780	81.2066	5.2045
602.6841	81.1911	5.1383
608.4448	81.1757	5.0749
614.2606	81.1605	5.0146
620.1319	81.1455	4.9574
626.0594	81.1308	4.9028
632.0435	81.1162	4.8507
638.0849	81.1019	4.8011
644.1840	81.0878	4.7540
650.3413	81.0740	4.7093
656.5576	81.0603	4.6669
662.8332	81.0470	4.6268
669.1688	81.0339	4.5882
675.5650	81.0211	4.5511
682.0224	81.0084	4.5156
688.5414	80.9960	4.4816
695.1228	80.9837	4.4489
701.7670	80.9717	4.4178
708.4748	80.9598	4.3886
715.2467	80.9480	4.3613
722.0833	80.9364	4.3360
728.9853	80.9251	4.3129
735.9533	80.9139	4.2919
742.9878	80.9029	4.2728
750.0896	80.8922	4.2552
757.2592	80.8817	4.2393
764.4974	80.8713	4.2250
771.8048	80.8612	4.2123
779.1821	80.8513	4.2012
786.6298	80.8416	4.1920
794.1487	80.8321	4.1844
801.7395	80.8228	4.1784
809.4029	80.8137	4.1740
817.1395	80.8048	4.1709
824.9500	80.7961	4.1693
832.8353	80.7877	4.1689
840.7958	80.7794	4.1698
848.8325	80.7713	4.1722
856.9460	80.7634	4.1758
865.1371	80.7557	4.1807
873.4064	80.7481	4.1870
881.7548	80.7407	4.1947
890.1829	80.7335	4.2039
