Freq	dB	Phase
20.0000	69.2000	141.4680
20.2000	69.3300	141.2707
20.3000	69.4700	141.0183
20.5000	69.6000	139.9943
20.7000	69.7400	139.7262
20.9000	69.8700	139.5371
21.1000	70.0100	140.1025
21.2000	70.1400	139.7509
21.4000	70.2700	138.7837
21.6000	70.4100	138.4641
21.8000	70.5400	138.0934
22.0000	70.6700	137.8309
22.2000	70.8000	137.5898
22.4000	70.9300	137.4466
22.6000	71.0700	137.2118
22.8000	71.2000	136.8802
23.0000	71.3300	136.6386
23.2000	71.4600	136.4009
23.4000	71.5900	136.1630
23.6000	71.7200	135.9223
23.8000	71.8500	135.6769
24.0000	71.9800	135.4244
24.2000	72.1100	135.1616
24.4000	72.2400	134.8843
24.6000	72.3700	134.5839
24.8000	72.5000	134.1533
25.0000	72.6200	133.3331
25.3000	72.7500	133.1317
25.5000	72.8800	133.4153
25.7000	73.0100	133.0495
25.9000	73.1300	132.7258
26.1000	73.2600	131.9522
26.4000	73.3900	131.5472
26.6000	73.5100	131.7668
26.8000	73.6400	130.9259
27.1000	73.7600	130.6140
27.3000	73.8900	130.8471
27.5000	74.0100	129.9744
27.8000	74.1400	129.6194
28.0000	74.2600	129.2919
28.3000	74.3900	128.9607
28.5000	74.5100	128.5507
28.8000	74.6300	128.2318
29.0000	74.7500	128.0179
29.3000	74.8800	127.6966
29.5000	75.0000	127.2775
29.8000	75.1200	126.9377
30.0000	75.2400	126.6017
30.3000	75.3600	126.2469
30.5000	75.4800	125.8754
30.8000	75.6000	125.1053
31.1000	75.7200	124.7557
31.4000	75.8400	124.8225
31.6000	75.9600	124.3750
31.9000	76.0700	123.6177
32.2000	76.1900	123.3603
32.5000	76.3100	123.4386
32.7000	76.4300	122.9675
33.0000	76.5400	122.1567
33.3000	76.6600	121.7514
33.6000	76.7700	121.3692
33.9000	76.8900	120.9969
34.2000	77.0000	120.6276
34.5000	77.1200	120.2553
34.8000	77.2300	119.7909
35.1000	77.3400	119.4238
35.4000	77.4500	119.1529
35.7000	77.5700	118.7775
36.0000	77.6800	118.2913
36.3000	77.7900	117.8877
36.6000	77.9000	117.4678
36.9000	78.0100	116.7402
37.3000	78.1200	116.3348
37.6000	78.2300	116.2531
37.9000	78.3400	115.5383
38.3000	78.4500	115.0502
38.6000	78.5500	114.9656
38.9000	78.6600	114.3511
39.3000	78.7700	113.8614
39.6000	78.8700	113.7715
39.9000	78.9800	113.0411
40.3000	79.0800	112.6096
40.6000	79.1900	112.1907
41.0000	79.2900	111.7641
41.3000	79.4000	111.3275
41.7000	79.5000	110.5635
42.1000	79.6000	110.3786
42.4000	79.7000	109.9677
42.8000	79.8000	109.3943
43.2000	79.9100	109.2244
43.5000	80.0100	108.6790
43.9000	80.1100	107.8738
44.3000	80.2000	107.4182
44.7000	80.3000	107.0748
45.1000	80.4000	106.6468
45.5000	80.5000	106.1270
45.9000	80.5900	105.7022
