Freq	dB	Phase
20.0000	70.1361	147.2693
20.1737	70.2858	146.9327
20.3488	70.4354	146.5889
20.5255	70.5851	146.1822
20.7037	70.7283	145.8609
20.8835	70.8808	145.5381
21.0648	71.0270	145.1323
21.2478	71.1739	144.7941
21.4322	71.3219	144.4590
21.6183	71.4711	144.1229
21.8061	71.6221	143.7064
21.9954	71.7663	143.3399
22.1864	71.9184	142.9884
22.3790	72.0658	142.5550
22.5733	72.2130	142.1729
22.7693	72.3621	141.7341
22.9670	72.5051	141.3319
23.1665	72.6543	140.9552
23.3676	72.8007	140.5054
23.5705	72.9459	140.0855
23.7752	73.0921	139.6872
23.9816	73.2401	139.2348
24.1899	73.3842	138.7427
24.3999	73.5265	138.2938
24.6118	73.6697	137.8700
24.8255	73.8137	137.4432
25.0410	73.9587	137.0144
25.2585	74.1051	136.5430
25.4778	74.2490	136.0202
25.6990	74.3900	135.5224
25.9221	74.5317	135.0597
26.1472	74.6746	134.5700
26.3743	74.8161	134.0250
26.6033	74.9535	133.5140
26.8343	75.0935	133.0626
27.0673	75.2364	132.5053
27.3023	75.3711	131.9594
27.5394	75.5108	131.4439
27.7785	75.6459	130.9335
28.0197	75.7870	130.4067
28.2630	75.9230	129.7699
28.5084	76.0540	129.2288
28.7559	76.1907	128.6893
29.0056	76.3227	128.0923
29.2575	76.4548	127.5354
29.5115	76.5871	126.9781
29.7677	76.7201	126.3682
30.0262	76.8485	125.7426
30.2869	76.9765	125.1570
30.5499	77.1046	124.5768
30.8152	77.2333	123.9472
31.0827	77.3574	123.3427
31.3526	77.4856	122.7093
31.6249	77.6066	122.0476
31.8995	77.7290	121.4634
32.1765	77.8530	120.8289
32.4558	77.9735	120.1614
32.7377	78.0930	119.4879
33.0219	78.2087	118.8376
33.3086	78.3262	118.2068
33.5979	78.4423	117.5421
33.8896	78.5568	116.8565
34.1839	78.6683	116.1871
34.4807	78.7803	115.5426
34.7801	78.8921	114.8480
35.0821	78.9994	114.1470
35.3867	79.1063	113.4904
35.6939	79.2135	112.8122
36.0039	79.3179	112.1263
36.3165	79.4222	111.4488
36.6318	79.5249	110.7446
36.9499	79.6248	110.0493
37.2707	79.7244	109.3701
37.5944	79.8228	108.6695
37.9208	79.9186	107.9937
38.2501	80.0161	107.2884
38.5822	80.1078	106.5867
38.9172	80.2016	105.9098
39.2551	80.2923	105.2086
39.5960	80.3824	104.5325
39.9398	80.4720	103.8346
40.2866	80.5586	103.1349
40.6364	80.6446	102.4607
40.9892	80.7301	101.7689
41.3451	80.8130	101.0748
41.7041	80.8950	100.4051
42.0662	80.9767	99.7220
42.4315	81.0560	99.0357
