Freq	Ohm	Deg
200.0000	3.0179	7.5828
201.3306	3.0186	7.6566
202.6701	3.0187	7.8826
204.0186	3.0195	8.0256
205.3759	3.0204	8.1648
206.7423	3.0207	8.3025
208.1178	3.0224	8.4590
209.5025	3.0240	8.5612
210.8964	3.0258	8.6542
212.2995	3.0273	8.7424
213.7120	3.0290	8.8247
215.1339	3.0304	8.9148
216.5652	3.0320	9.0225
218.0060	3.0338	9.1011
219.4565	3.0353	9.1708
220.9166	3.0366	9.2648
222.3864	3.0382	9.3685
223.8660	3.0399	9.4702
225.3554	3.0418	9.5558
226.8547	3.0434	9.6303
228.3641	3.0450	9.7259
229.8834	3.0468	9.8216
231.4129	3.0485	9.9163
232.9525	3.0505	10.0102
234.5024	3.0524	10.0862
236.0626	3.0540	10.1790
237.6332	3.0560	10.2787
239.2142	3.0579	10.3621
240.8057	3.0598	10.4478
242.4079	3.0617	10.5243
244.0207	3.0632	10.6105
245.6442	3.0650	10.7286
247.2785	3.0672	10.8233
248.9237	3.0690	10.9073
250.5799	3.0709	11.0153
252.2470	3.0731	11.1239
253.9253	3.0754	11.2238
255.6147	3.0777	11.3112
257.3154	3.0799	11.3988
259.0273	3.0820	11.5040
260.7507	3.0845	11.6030
262.4855	3.0868	11.6937
264.2319	3.0891	11.7886
265.9899	3.0914	11.8850
267.7596	3.0937	11.9929
269.5411	3.0963	12.0855
271.3344	3.0985	12.1820
273.1396	3.1011	12.2933
274.9569	3.1037	12.3876
276.7862	3.1061	12.4908
278.6277	3.1088	12.6078
280.4815	3.1116	12.7073
282.3476	3.1142	12.8189
284.2261	3.1174	12.9266
286.1172	3.1202	13.0105
288.0208	3.1229	13.1117
289.9370	3.1258	13.2118
291.8660	3.1285	13.3104
293.8079	3.1313	13.4223
295.7627	3.1342	13.5211
297.7304	3.1368	13.6241
299.7113	3.1397	13.7503
301.7054	3.1429	13.8621
303.7127	3.1458	13.9712
305.7333	3.1490	14.0805
307.7674	3.1519	14.2001
309.8151	3.1552	14.3332
311.8764	3.1587	14.4451
313.9513	3.1620	14.5634
316.0401	3.1655	14.6957
318.1428	3.1693	14.8133
320.2595	3.1729	14.9334
322.3902	3.1768	15.0375
324.5352	3.1801	15.1504
326.6944	3.1839	15.2895
328.8679	3.1877	15.4019
331.0560	3.1913	15.5284
333.2586	3.1953	15.6823
335.4758	3.1997	15.8151
337.7078	3.2038	15.9554
339.9546	3.2086	16.0934
342.2164	3.2132	16.2001
344.4933	3.2175	16.3260
346.7853	3.2222	16.4463
349.0925	3.2264	16.5675
351.4151	3.2310	16.7209
353.7531	3.2359	16.8515
356.1067	3.2405	16.9802
358.4760	3.2454	17.1378
360.8610	3.2506	17.2782
363.2619	3.2557	17.4176
365.6788	3.2611	17.5429
368.1117	3.2660	17.6704
370.5608	3.2713	17.8352
373.0263	3.2769	17.9719
375.5081	3.2821	18.1147
378.0064	3.2878	18.2886
380.5214	3.2938	18.4429
383.0531	3.2997	18.6108
385.6016	3.3063	18.7824
388.1671	3.3130	18.9011
390.7497	3.3189	19.0301
393.3494	3.3252	19.1979
395.9665	3.3317	19.3685
398.6009	3.3384	19.5427
401.2529	3.3455	19.6947
403.9225	3.3522	19.8555
406.6099	3.3594	20.0631
409.3152	3.3675	20.2491
412.0384	3.3755	20.3989
414.7798	3.3833	20.5432
417.5394	3.3909	20.7257
420.3174	3.3993	20.9364
423.1139	3.4083	21.0823
425.9289	3.4162	21.2428
428.7627	3.4250	21.4627
431.6154	3.4345	21.6380
434.4870	3.4436	21.8093
437.3778	3.4532	21.9607
440.2877	3.4618	22.1368
443.2171	3.4715	22.3812
446.1659	3.4820	22.5526
449.1343	3.4915	22.7440
452.1225	3.5022	23.0085
455.1306	3.5140	23.2125
458.1587	3.5252	23.4427
461.2069	3.5383	23.6670
464.2754	3.5507	23.8150
467.3643	3.5627	24.0173
470.4738	3.5758	24.2069
473.6040	3.5880	24.3953
476.7550	3.6010	24.6609
479.9269	3.6156	24.8496
483.1200	3.6285	25.0422
486.3343	3.6430	25.3228
489.5700	3.6584	25.5547
492.8272	3.6739	25.7734
496.1061	3.6900	25.9591
499.4068	3.7050	26.1811
502.7295	3.7217	26.4946
506.0742	3.7401	26.7067
509.4413	3.7569	26.9341
512.8307	3.7758	27.2606
516.2427	3.7963	27.5034
519.6773	3.8162	27.7397
523.1349	3.8377	27.9270
526.6154	3.8571	28.1381
530.1191	3.8786	28.4765
533.6461	3.9022	28.6818
537.1965	3.9235	28.9092
540.7706	3.9475	29.2669
544.3685	3.9733	29.5282
547.9903	3.9986	29.8437
551.6362	4.0277	30.1728
555.3064	4.0568	30.3460
559.0009	4.0847	30.5939
562.7201	4.1155	30.7957
566.4640	4.1432	31.0500
570.2328	4.1753	31.4843
574.0267	4.2107	31.7228
577.8458	4.2436	31.9771
581.6904	4.2803	32.4150
585.5605	4.3213	32.6927
589.4563	4.3606	32.9638
593.3781	4.4044	33.1331
597.3260	4.4430	33.3236
601.3001	4.4868	33.8236
605.3007	4.5370	34.0694
609.3279	4.5827	34.3055
613.3819	4.6347	34.8314
617.4629	4.6937	35.1752
621.5710	4.7523	35.5210
625.7064	4.8194	35.8194
629.8694	4.8858	35.7844
634.0601	4.9483	35.9228
638.2786	5.0182	35.9968
642.5252	5.0817	36.0914
646.8001	5.1536	36.4677
651.1034	5.2315	36.5514
655.4353	5.3053	36.7170
659.7961	5.3893	37.1858
664.1858	5.4838	37.3335
668.6048	5.5752	37.4740
673.0532	5.6791	37.4688
677.5312	5.7742	37.4697
682.0389	5.8831	37.9472
686.5767	6.0084	37.9243
691.1446	6.1248	37.8343
695.7430	6.2569	38.1690
700.3719	6.4055	38.0251
705.0316	6.5484	37.8050
709.7223	6.7087	37.4048
714.4443	6.8567	36.9515
719.1976	7.0224	37.0223
723.9826	7.2107	36.4377
728.7994	7.3828	35.7074
733.6483	7.5741	35.4820
738.5294	7.7867	34.7096
743.4430	7.9902	33.9820
748.3893	8.2280	33.0647
753.3685	8.4536	31.2835
758.3808	8.6628	29.8357
763.4265	8.8921	28.1359
768.5058	9.0926	26.2024
773.6188	9.3027	24.7096
778.7659	9.5264	22.4627
783.9472	9.7096	19.7981
789.1629	9.8814	17.4174
794.4134	10.0427	14.6881
799.6988	10.1699	11.8074
805.0194	10.2807	8.7253
810.3754	10.3458	5.2850
815.7670	10.3674	2.0164
821.1944	10.3602	-1.1454
826.6580	10.3195	-4.4976
832.1580	10.2331	-7.8749
837.6945	10.1096	-10.8759
843.2679	9.9696	-13.8487
848.8783	9.7902	-16.6103
854.5261	9.6067	-19.2519
860.2114	9.3888	-22.0923
865.9346	9.1434	-23.8698
871.6959	8.9385	-25.6155
877.4955	8.7009	-28.1083
883.3336	8.4404	-29.7234
889.2106	8.2049	-31.2804
895.1268	7.9418	-32.7885
901.0822	7.6953	-33.1906
907.0773	7.4844	-34.1391
913.1123	7.2442	-34.7127
919.1875	7.0530	-34.6716
925.3030	6.8634	-35.4462
931.4593	6.6665	-35.4947
937.6565	6.5077	-35.3680
943.8949	6.3469	-36.0678
950.1748	6.1747	-36.1711
956.4966	6.0286	-36.0513
962.8603	5.8776	-35.6974
969.2665	5.7586	-35.1195
975.7152	5.6432	-35.5171
982.2069	5.5104	-35.2860
988.7417	5.4091	-34.5757
995.3200	5.3107	-34.7448
1001.9420	5.2013	-34.6291
1008.6080	5.1080	-34.4692
1015.3190	5.0041	-34.3350
1022.0740	4.9114	-33.4270
1028.8740	4.8388	-33.0107
1035.7190	4.7534	-32.8695
1042.6100	4.6763	-31.9302
1049.5470	4.6173	-31.3539
1056.5300	4.5509	-30.9454
1063.5590	4.4964	-30.3532
1070.6350	4.4401	-30.0872
1077.7580	4.3832	-29.4657
1084.9290	4.3378	-28.7558
1092.1470	4.2935	-28.5652
1099.4130	4.2433	-28.1192
1106.7280	4.2026	-27.5098
1114.0910	4.1608	-26.9282
1121.5040	4.1273	-26.2775
1128.9650	4.0951	-25.9556
1136.4770	4.0598	-25.4610
1144.0380	4.0316	-24.8853
1151.6490	4.0035	-24.5537
1159.3120	3.9749	-24.1466
1167.0250	3.9489	-23.7952
1174.7890	3.9205	-23.4450
1182.6050	3.8947	-22.8687
1190.4730	3.8733	-22.4480
1198.3940	3.8494	-21.9974
1206.3670	3.8309	-21.5017
1214.3930	3.8115	-21.1911
1222.4730	3.7916	-20.7298
1230.6060	3.7757	-20.2486
1238.7940	3.7599	-19.9401
1247.0360	3.7430	-19.5542
1255.3330	3.7286	-19.1519
1263.6850	3.7137	-18.7130
1272.0920	3.7024	-18.2351
1280.5560	3.6918	-17.9119
1289.0750	3.6800	-17.5287
1297.6520	3.6710	-17.1098
1306.2860	3.6623	-16.7831
1314.9770	3.6536	-16.4247
1323.7250	3.6464	-16.0688
1332.5320	3.6391	-15.7107
1341.3980	3.6336	-15.3356
1350.3230	3.6287	-15.0189
1359.3070	3.6240	-14.6888
1368.3500	3.6206	-14.3428
1377.4540	3.6181	-14.0552
1386.6190	3.6153	-13.7709
1395.8440	3.6136	-13.4818
1405.1310	3.6121	-13.1918
1414.4800	3.6119	-12.9063
1423.8910	3.6122	-12.6531
1433.3640	3.6130	-12.4184
1442.9010	3.6142	-12.1850
1452.5010	3.6162	-11.9772
1462.1640	3.6183	-11.8111
1471.8920	3.6205	-11.6609
1481.6850	3.6227	-11.5197
