Freq	dB	Phase
20.0000	56.0675	167.1692
20.1912	56.2322	167.0318
20.3842	56.3969	166.8931
20.5790	56.5615	166.7530
20.7757	56.7263	166.6114
20.9743	56.8909	166.4685
21.1748	57.0556	166.3245
21.3772	57.2204	166.1784
21.5815	57.3850	166.0307
21.7878	57.5497	165.8824
21.9960	57.7144	165.7325
22.2063	57.8791	165.5806
22.4185	58.0438	165.4278
22.6328	58.2085	165.2731
22.8492	58.3732	165.1168
23.0676	58.5379	164.9593
23.2881	58.7026	164.7999
23.5107	58.8673	164.6390
23.7354	59.0319	164.4765
23.9623	59.1966	164.3125
24.1913	59.3613	164.1468
24.4225	59.5260	163.9795
24.6560	59.6907	163.8102
24.8916	59.8554	163.6395
25.1296	60.0201	163.4674
25.3698	60.1848	163.2933
25.6123	60.3495	163.1172
25.8571	60.5142	162.9397
26.1042	60.6789	162.7605
26.3537	60.8436	162.5791
26.6056	61.0083	162.3959
26.8599	61.1729	162.2110
27.1167	61.3376	162.0242
27.3759	61.5023	161.8356
27.6375	61.6670	161.6454
27.9017	61.8317	161.4526
28.1684	61.9964	161.2582
28.4377	62.1611	161.0619
28.7095	62.3258	160.8633
28.9839	62.4905	160.6631
29.2609	62.6552	160.4607
29.5406	62.8199	160.2561
29.8230	62.9846	160.0495
30.1080	63.1493	159.8407
30.3958	63.3140	159.6298
30.6864	63.4786	159.4168
30.9797	63.6433	159.2017
31.2758	63.8080	158.9842
31.5747	63.9727	158.7645
31.8765	64.1374	158.5425
32.1812	64.3021	158.3183
32.4888	64.4668	158.0918
32.7994	64.6315	157.8627
33.1129	64.7962	157.6313
33.4294	64.9609	157.3977
33.7489	65.1256	157.1615
34.0715	65.2903	156.9229
34.3972	65.4550	156.6818
34.7260	65.6196	156.4383
35.0579	65.7844	156.1919
35.3930	65.9490	155.9430
35.7313	66.1137	155.6916
36.0728	66.2784	155.4374
36.4176	66.4431	155.1805
36.7657	66.6078	154.9211
37.1171	66.7725	154.6587
37.4719	66.9372	154.3934
37.8301	67.1019	154.1256
38.1917	67.2666	153.8547
38.5567	67.4313	153.5809
38.9253	67.5960	153.3040
39.2973	67.7607	153.0242
39.6730	67.9254	152.7415
40.0522	68.0900	152.4554
40.4350	68.2547	152.1663
40.8215	68.4194	151.8742
41.2117	68.5841	151.5787
41.6056	68.7488	151.2799
42.0033	68.9135	150.9779
42.4048	69.0782	150.6725
42.8101	69.2429	150.3636
43.2193	69.4076	150.0513
43.6324	69.5723	149.7355
44.0495	69.7370	149.4160
44.4705	69.9017	149.0931
44.8956	70.0664	148.7664
45.3247	70.2310	148.4359
45.7579	70.3957	148.1016
46.1953	70.5604	147.7635
46.6369	70.7251	147.4214
47.0826	70.8898	147.0753
47.5327	71.0545	146.7252
47.9870	71.2192	146.3709
48.4457	71.3839	146.0124
48.9087	71.5486	145.6497
49.3762	71.7133	145.2825
49.8482	71.8780	144.9109
50.3247	72.0427	144.5349
50.8057	72.2074	144.1542
51.2913	72.3721	143.7687
51.7816	72.5367	143.3785
52.2765	72.7014	142.9835
52.7762	72.8661	142.5834
53.2807	73.0308	142.1783
53.7899	73.1955	141.7680
54.3041	73.3602	141.3523
54.8231	73.5249	140.9312
55.3472	73.6896	140.5047
55.8762	73.8543	140.0724
56.4103	74.0190	139.6343
56.9495	74.1837	139.1902
57.4938	74.3484	138.7400
58.0434	74.5131	138.2836
58.5982	74.6777	137.8207
59.1583	74.8424	137.3511
59.7237	75.0071	136.8748
60.2946	75.1718	136.3914
60.8709	75.3365	135.9008
61.4528	75.5012	135.4027
62.0401	75.6659	134.8968
62.6331	75.8306	134.3829
63.2318	75.9953	133.8607
63.8362	76.1600	133.3297
64.4464	76.3247	132.7896
65.0624	76.4894	132.2400
65.6843	76.6541	131.6802
66.3121	76.8187	131.1099
66.9460	76.9834	130.5280
67.5859	77.1481	129.9338
68.2319	77.3128	129.3260
68.8841	77.4775	128.7026
69.5425	77.6422	128.0545
70.2072	77.8061	127.3565
70.8783	77.9660	126.6434
71.5558	78.1252	125.9287
72.2397	78.2819	125.2011
72.9302	78.4376	124.4657
73.6273	78.5911	123.7055
74.3311	78.7419	122.9515
75.0416	78.8925	122.1888
75.7588	79.0404	121.3986
76.4830	79.1858	120.6143
77.2140	79.3301	119.8236
77.9521	79.4721	119.0136
78.6972	79.6114	118.2135
79.4494	79.7502	117.4139
80.2088	79.8872	116.5858
80.9755	80.0209	115.7623
81.7495	80.1540	114.9400
82.5309	80.2846	114.0999
83.3197	80.4129	113.2719
84.1161	80.5406	112.4320
84.9201	80.6650	111.5962
85.7318	80.7898	110.7514
86.5513	80.9105	109.8958
87.3786	81.0307	109.0502
88.2138	81.1485	108.1908
89.0570	81.2642	107.3446
89.9082	81.3794	106.4842
90.7676	81.4910	105.6278
91.6352	81.6028	104.7781
92.5111	81.7119	103.9124
93.3953	81.8193	103.0606
94.2881	81.9260	102.2076
95.1893	82.0309	101.3411
96.0992	82.1334	100.4824
97.0177	82.2353	99.6277
97.9450	82.3355	98.7608
98.8812	82.4337	97.9003
99.8264	82.5310	97.0423
100.7806	82.6266	96.1774
101.7439	82.7206	95.3125
102.7164	82.8130	94.4522
103.6982	82.9044	93.5867
104.6894	82.9937	92.7188
105.6900	83.0817	91.8611
106.7003	83.1687	91.0007
107.7202	83.2543	90.1326
108.7498	83.3381	89.2655
109.7893	83.4205	88.3997
110.8387	83.5015	87.5282
111.8981	83.5804	86.6630
112.9677	83.6585	85.8053
114.0475	83.7355	84.9361
115.1376	83.8105	84.0618
116.2381	83.8837	83.1933
117.3492	83.9556	82.3295
118.4708	84.0263	81.4613
119.6032	84.0951	80.5917
120.7465	84.1625	79.7290
121.9006	84.2288	78.8596
123.0658	84.2930	77.9868
124.2421	84.3555	77.1180
125.4296	84.4164	76.2517
126.6286	84.4758	75.3894
127.8389	84.5339	74.5244
129.0609	84.5901	73.6554
130.2945	84.6443	72.7927
131.5399	84.6973	71.9349
132.7972	84.7487	71.0722
134.0665	84.7980	70.2136
135.3480	84.8460	69.3585
136.6417	84.8920	68.5026
137.9478	84.9363	67.6526
139.2663	84.9791	66.8069
140.5975	85.0203	65.9609
141.9414	85.0596	65.1203
143.2981	85.0974	64.2843
144.6678	85.1335	63.4505
146.0506	85.1679	62.6215
147.4466	85.2006	61.7967
148.8560	85.2317	60.9782
150.2788	85.2613	60.1653
151.7152	85.2893	59.3577
153.1654	85.3157	58.5556
154.6294	85.3406	57.7582
156.1074	85.3639	56.9682
157.5996	85.3858	56.1855
159.1060	85.4062	55.4086
160.6268	85.4252	54.6396
162.1621	85.4429	53.8769
163.7121	85.4591	53.1219
165.2770	85.4741	52.3751
166.8567	85.4877	51.6357
168.4516	85.5002	50.9038
170.0618	85.5114	50.1800
171.6873	85.5215	49.4651
173.3283	85.5304	48.7584
174.9851	85.5383	48.0595
176.6577	85.5452	47.3689
178.3462	85.5510	46.6873
180.0509	85.5559	46.0141
181.7719	85.5599	45.3492
183.5094	85.5630	44.6929
185.2634	85.5652	44.0451
187.0343	85.5667	43.4058
188.8220	85.5674	42.7750
190.6269	85.5674	42.1525
192.4489	85.5667	41.5382
194.2884	85.5654	40.9323
196.1455	85.5634	40.3343
198.0204	85.5609	39.7442
199.9131	85.5578	39.1621
201.8240	85.5542	38.5877
203.7531	85.5500	38.0207
205.7007	85.5454	37.4613
207.6668	85.5404	36.9089
209.6518	85.5349	36.3638
211.6557	85.5290	35.8257
213.6788	85.5227	35.2944
215.7213	85.5160	34.7696
217.7832	85.5090	34.2513
219.8649	85.5016	33.7394
221.9664	85.4939	33.2335
224.0881	85.4858	32.7336
226.2300	85.4773	32.2397
228.3924	85.4686	31.7513
230.5755	85.4595	31.2687
232.7794	85.4501	30.7915
235.0044	85.4404	30.3195
237.2507	85.4303	29.8530
239.5184	85.4200	29.3916
241.8078	85.4093	28.9350
244.1191	85.3982	28.4836
246.4525	85.3869	28.0373
248.8082	85.3752	27.5954
251.1864	85.3631	27.1584
253.5874	85.3507	26.7263
256.0113	85.3380	26.2988
258.4583	85.3249	25.8761
260.9288	85.3114	25.4579
263.4228	85.2976	25.0446
265.9407	85.2834	24.6364
268.4827	85.2688	24.2325
271.0490	85.2539	23.8333
273.6398	85.2386	23.4390
276.2553	85.2228	23.0500
278.8959	85.2068	22.6654
281.5617	85.1903	22.2857
284.2530	85.1735	21.9120
286.9700	85.1563	21.5425
289.7130	85.1387	21.1784
292.4822	85.1207	20.8197
295.2778	85.1024	20.4660
298.1002	85.0837	20.1181
300.9496	85.0647	19.7756
303.8262	85.0453	19.4388
306.7303	85.0257	19.1075
309.6621	85.0057	18.7819
312.6220	84.9854	18.4621
315.6102	84.9648	18.1477
318.6269	84.9439	17.8397
321.6725	84.9227	17.5382
324.7472	84.9014	17.2426
327.8512	84.8798	16.9527
330.9850	84.8580	16.6686
334.1487	84.8359	16.3915
337.3426	84.8138	16.1207
340.5671	84.7915	15.8552
343.8223	84.7690	15.5969
347.1087	84.7465	15.3448
350.4265	84.7238	15.0984
353.7761	84.7010	14.8592
357.1576	84.6782	14.6267
360.5715	84.6554	14.4004
364.0179	84.6326	14.1805
367.4974	84.6098	13.9670
371.0101	84.5870	13.7602
374.5563	84.5643	13.5610
378.1365	84.5416	13.3685
381.7509	84.5190	13.1843
385.3998	84.4965	13.0094
389.0836	84.4741	12.8446
392.8027	84.4519	12.6931
396.5572	84.4298	12.5626
400.3477	84.4078	12.5627
404.1744	84.3994	12.7747
408.0376	84.4184	12.6969
411.9378	84.4206	12.1927
415.8753	84.4039	11.7759
419.8504	84.3833	11.6619
423.8635	84.3794	11.6413
427.9150	84.3828	11.4439
432.0052	84.3848	11.1030
436.1344	84.3831	10.6738
440.3032	84.3766	10.0653
444.5118	84.3517	9.2251
448.7606	84.2989	8.2476
453.0501	84.2102	7.4397
457.3805	84.1051	7.1114
461.7523	84.0074	7.1787
466.1659	83.9257	7.3956
470.6218	83.8586	7.4525
475.1201	83.7808	7.3903
479.6615	83.6959	7.6133
484.2463	83.6256	8.1810
488.8750	83.5801	8.7924
493.5478	83.5474	9.2967
498.2654	83.5228	9.8782
503.0280	83.5196	10.4149
507.8361	83.5187	10.9857
512.6903	83.5453	11.5533
517.5908	83.5787	11.8383
522.5381	83.6109	12.0747
527.5327	83.6507	12.3490
532.5751	83.7002	12.5832
537.6657	83.7601	12.6497
542.8049	83.8197	12.3695
547.9933	83.8579	12.0293
553.2312	83.8977	11.7663
558.5192	83.9333	11.2841
563.8578	83.9499	10.6832
569.2474	83.9531	10.1206
574.6885	83.9453	9.4214
580.1816	83.9059	8.8663
585.7272	83.8683	8.6127
591.3258	83.8290	8.3761
596.9780	83.7854	8.2834
602.6841	83.7514	8.1810
608.4448	83.7053	8.2601
614.2606	83.6864	8.4046
620.1319	83.6609	8.2729
626.0594	83.6263	8.2468
632.0435	83.5955	8.3903
638.0849	83.5707	8.7121
