Freq	Ohm	Deg
200.0000	3.6616	7.1007
201.3306	3.6640	7.1745
202.6701	3.6656	7.2189
204.0186	3.6672	7.2822
205.3759	3.6688	7.3466
206.7423	3.6705	7.4040
208.1178	3.6720	7.4634
209.5025	3.6736	7.5382
210.8964	3.6754	7.5994
212.2995	3.6769	7.6627
213.7120	3.6787	7.7408
215.1339	3.6807	7.8060
216.5652	3.6826	7.8741
218.0060	3.6847	7.9392
219.4565	3.6867	7.9956
220.9166	3.6887	8.0653
222.3864	3.6909	8.1247
223.8660	3.6929	8.1820
225.3554	3.6950	8.2473
226.8547	3.6972	8.3016
228.3641	3.6991	8.3647
229.8834	3.7013	8.4402
231.4129	3.7036	8.5006
232.9525	3.7058	8.5635
234.5024	3.7082	8.6254
236.0626	3.7103	8.6860
237.6332	3.7127	8.7580
239.2142	3.7152	8.8159
240.8057	3.7174	8.8770
242.4079	3.7198	8.9572
244.0207	3.7225	9.0259
245.6442	3.7251	9.0835
247.2785	3.7277	9.1408
248.9237	3.7301	9.2039
250.5799	3.7327	9.2812
252.2470	3.7356	9.3424
253.9253	3.7381	9.3990
255.6147	3.7407	9.4765
257.3154	3.7436	9.5509
259.0273	3.7464	9.6240
260.7507	3.7495	9.6985
262.4855	3.7527	9.7553
264.2319	3.7555	9.8205
265.9899	3.7587	9.8874
267.7596	3.7616	9.9468
269.5410	3.7646	10.0284
271.3344	3.7679	10.1133
273.1396	3.7714	10.1734
274.9569	3.7746	10.2416
276.7862	3.7782	10.3057
278.6277	3.7813	10.3653
280.4815	3.7846	10.4364
282.3476	3.7878	10.5053
284.2261	3.7912	10.5771
286.1172	3.7945	10.6508
288.0208	3.7980	10.7378
289.9370	3.8017	10.8378
291.8661	3.8060	10.9119
293.8079	3.8097	10.9861
295.7627	3.8141	11.0628
297.7304	3.8180	11.1297
299.7113	3.8223	11.2169
301.7054	3.8267	11.2780
303.7127	3.8306	11.3411
305.7333	3.8348	11.4394
307.7675	3.8396	11.5148
309.8151	3.8439	11.5863
311.8763	3.8486	11.6690
313.9513	3.8532	11.7300
316.0401	3.8576	11.8168
318.1428	3.8627	11.8889
320.2595	3.8670	11.9533
322.3902	3.8718	12.0560
324.5352	3.8770	12.1309
326.6944	3.8818	12.2032
328.8680	3.8869	12.3100
331.0560	3.8927	12.3837
333.2586	3.8977	12.4656
335.4758	3.9036	12.5455
337.7078	3.9088	12.6077
339.9547	3.9143	12.7176
342.2164	3.9205	12.7974
344.4933	3.9261	12.8640
346.7853	3.9319	12.9752
349.0925	3.9386	13.0567
351.4151	3.9446	13.1370
353.7531	3.9513	13.2167
356.1068	3.9574	13.2873
358.4760	3.9639	13.3993
360.8610	3.9711	13.4723
363.2619	3.9774	13.5447
365.6788	3.9843	13.6677
368.1117	3.9921	13.7542
370.5609	3.9992	13.8539
373.0263	4.0076	13.9594
375.5081	4.0157	14.0036
378.0064	4.0231	14.0871
380.5214	4.0315	14.1536
383.0531	4.0386	14.2151
385.6016	4.0466	14.3460
388.1671	4.0556	14.4177
390.7497	4.0634	14.4871
393.3494	4.0720	14.6228
395.9665	4.0818	14.7064
398.6009	4.0907	14.7933
401.2529	4.1009	14.8672
403.9225	4.1099	14.9163
406.6099	4.1193	15.0340
409.3152	4.1299	15.0961
412.0384	4.1390	15.1474
414.7798	4.1489	15.2772
417.5394	4.1601	15.3570
420.3174	4.1703	15.4352
423.1139	4.1819	15.4997
425.9290	4.1921	15.5495
428.7628	4.2030	15.6758
431.6154	4.2153	15.7388
434.4870	4.2262	15.7869
437.3778	4.2379	15.9119
440.2878	4.2509	15.9739
443.2171	4.2626	16.0662
446.1659	4.2767	16.1787
449.1343	4.2904	16.1861
452.1225	4.3030	16.2409
455.1306	4.3170	16.2652
458.1587	4.3289	16.2817
461.2069	4.3419	16.3990
464.2754	4.3565	16.4227
467.3643	4.3687	16.4413
470.4738	4.3823	16.5622
473.6040	4.3973	16.6081
476.7550	4.4109	16.6681
479.9269	4.4266	16.7040
483.1200	4.4401	16.7182
486.3343	4.4548	16.8433
