Freq	Ohm	Deg
20.0000	4.3327	34.1026
20.1737	4.3596	34.6931
20.3488	4.3797	35.4583
20.5255	4.4205	35.9297
20.7037	4.4423	35.9381
20.8835	4.4626	35.9918
21.0648	4.4658	36.6901
21.2477	4.5007	37.6044
21.4322	4.5297	37.9068
21.6183	4.5578	38.4049
21.8060	4.5943	38.4894
21.9954	4.6083	38.2682
22.1864	4.6115	39.3250
22.3790	4.6631	39.9110
22.5733	4.6750	40.1904
22.7693	4.7190	41.0513
22.9670	4.7598	41.0070
23.1665	4.7823	40.7212
23.3676	4.7869	41.5366
23.5705	4.8356	42.3595
23.7752	4.8649	42.6666
23.9816	4.9095	43.0300
24.1899	4.9410	43.0084
24.3999	4.9651	43.2250
24.6118	4.9891	43.8521
24.8255	5.0283	44.5335
25.0410	5.0698	44.9949
25.2585	5.1144	45.3258
25.4778	5.1557	45.4714
25.6990	5.1901	45.4783
25.9221	5.2111	46.0319
26.1472	5.2577	46.8007
26.3743	5.3030	47.3151
26.6033	5.3590	47.5792
26.8343	5.4000	47.7747
27.0673	5.4497	47.7352
27.3023	5.4675	48.0835
27.5393	5.5168	49.0642
27.7785	5.5747	49.6423
28.0197	5.6383	49.7912
28.2630	5.6847	49.8842
28.5084	5.7355	49.8284
28.7559	5.7560	50.3738
29.0056	5.8192	51.4776
29.2575	5.8902	51.8511
29.5115	5.9536	52.1031
29.7677	6.0208	52.2386
30.0262	6.0745	52.0283
30.2869	6.1039	52.6514
30.5499	6.1783	53.6520
30.8152	6.2549	53.9913
31.0827	6.3288	54.1964
31.3526	6.3997	53.7961
31.6249	6.4179	54.4381
31.8995	6.5100	55.8567
32.1764	6.6088	56.1415
32.4558	6.6945	56.2571
32.7377	6.7800	56.3467
33.0219	6.8529	56.0233
33.3086	6.8860	56.7851
33.5979	6.9915	58.1654
33.8896	7.1073	58.5185
34.1838	7.2113	58.7833
34.4807	7.3265	58.7955
34.7801	7.4116	58.2644
35.0821	7.4536	59.1196
35.3867	7.5845	60.4832
35.6939	7.7149	61.0037
36.0039	7.8625	61.1614
36.3165	7.9851	60.8862
36.6318	8.0880	60.3805
36.9499	8.1350	61.1825
37.2707	8.2792	63.1214
37.5944	8.4781	63.7178
37.9208	8.6460	63.7156
38.2500	8.8226	63.4840
38.5822	8.9510	62.6666
38.9172	9.0141	63.7083
39.2551	9.2204	65.5225
39.5960	9.4426	65.9353
39.9398	9.6601	66.1515
40.2866	9.8883	65.9013
40.6364	10.0655	64.8161
40.9892	10.1389	65.9256
41.3451	10.4169	67.9777
41.7041	10.7032	68.3918
42.0662	11.0010	68.6138
42.4315	11.3063	68.1214
42.7999	11.5384	66.8629
43.1716	11.6552	67.9948
43.5464	12.0186	69.6292
43.9245	12.3201	70.9411
44.3059	12.8477	71.7800
44.6906	13.2784	70.3236
45.0787	13.6048	68.6986
45.4701	13.7863	69.5167
45.8649	14.2349	72.2579
46.2632	14.8633	72.9887
46.6649	15.4490	71.7610
47.0700	15.8976	69.8870
