Freq	Ohm	Deg
119.7434	5.9878	-54.1888
120.7831	5.9049	-53.5941
121.8319	5.8404	-52.5461
122.8897	5.8034	-52.2403
123.9568	5.7374	-52.4330
125.0331	5.6625	-52.1213
126.1188	5.5914	-51.5168
127.2138	5.5285	-50.7728
128.3184	5.4742	-49.6352
129.4326	5.4592	-49.4653
130.5565	5.3946	-49.7912
131.6901	5.3349	-49.3169
132.8336	5.2762	-48.8577
133.9870	5.2180	-48.1007
135.1504	5.1753	-47.0292
136.3239	5.1587	-46.8081
137.5076	5.1079	-46.9965
138.7016	5.0557	-46.5493
139.9059	5.0076	-45.9970
141.1207	4.9625	-45.3089
142.3460	4.9265	-44.3446
143.5820	4.9140	-44.1355
144.8288	4.8694	-44.2763
146.0863	4.8257	-43.8249
147.3548	4.7834	-43.2684
148.6342	4.7474	-42.6502
149.9248	4.7141	-41.7832
151.2266	4.7017	-41.3826
152.5397	4.6715	-41.5208
153.8642	4.6298	-41.2160
155.2002	4.5935	-40.6414
156.5478	4.5589	-39.9569
157.9071	4.5339	-39.0315
159.2782	4.5259	-38.6786
160.6612	4.4987	-38.6481
162.0563	4.4701	-38.1608
163.4634	4.4468	-37.5748
164.8827	4.4269	-37.0261
166.3144	4.4113	-36.4601
167.7585	4.4038	-36.4827
169.2151	4.3707	-36.5740
170.6844	4.3401	-36.0967
172.1665	4.3123	-35.4811
173.6614	4.2924	-34.7463
175.1693	4.2828	-34.4422
176.6903	4.2607	-34.3768
178.2245	4.2363	-34.0640
179.7720	4.2104	-33.5764
181.3330	4.1907	-32.9937
182.9075	4.1732	-32.3082
184.4957	4.1689	-32.0459
186.0976	4.1471	-32.0299
187.7135	4.1252	-31.6156
189.3434	4.1054	-31.1534
190.9875	4.0876	-30.6288
192.6458	4.0736	-29.9990
194.3186	4.0681	-29.7370
196.0059	4.0498	-29.5829
197.7078	4.0343	-29.2119
199.4245	4.0172	-28.8792
201.1561	3.9996	-28.3664
202.9027	3.9883	-27.7727
204.6645	3.9821	-27.5748
206.4416	3.9635	-27.3714
208.2341	3.9498	-26.9381
210.0422	3.9351	-26.5928
211.8660	3.9201	-26.1011
213.7056	3.9092	-25.4880
215.5612	3.9056	-25.1885
217.4330	3.8919	-25.0061
219.3209	3.8802	-24.6172
221.2253	3.8676	-24.1741
223.1462	3.8591	-23.6869
225.0838	3.8515	-23.2269
227.0381	3.8480	-22.9548
229.0095	3.8373	-22.7439
230.9980	3.8277	-22.3691
233.0038	3.8188	-22.0025
235.0269	3.8100	-21.6197
237.0677	3.8023	-21.1334
239.1261	3.8005	-20.8702
241.2024	3.7902	-20.7284
243.2968	3.7802	-20.3831
245.4093	3.7706	-20.0011
247.5402	3.7622	-19.5539
249.6896	3.7567	-19.0819
251.8577	3.7542	-18.8020
254.0445	3.7466	-18.5888
256.2504	3.7386	-18.2355
258.4754	3.7319	-17.8374
260.7198	3.7264	-17.4033
262.9836	3.7240	-17.0902
265.2671	3.7182	-16.8368
267.5704	3.7121	-16.4706
269.8937	3.7080	-16.0698
272.2372	3.7050	-15.6876
274.6010	3.7033	-15.3413
276.9854	3.7025	-15.1406
