Freq	dB	Phase
150.2788	83.7879	32.0848
151.7152	83.7527	31.7317
153.1654	83.7183	31.3939
154.6294	83.6847	31.0707
156.1074	83.6519	30.7619
157.5996	83.6201	30.4668
159.1060	83.5892	30.1851
160.6268	83.5593	29.9164
162.1621	83.5304	29.6604
163.7121	83.5026	29.4167
165.2770	83.4760	29.1848
166.8567	83.4505	28.9645
168.4516	83.4263	28.7552
170.0618	83.4033	28.5563
171.6873	83.3817	28.3671
173.3283	83.3615	28.1869
174.9851	83.3427	28.0149
176.6577	83.3254	27.8504
178.3462	83.3095	27.6927
180.0509	83.2950	27.5410
181.7719	83.2820	27.3946
183.5094	83.2705	27.2525
185.2634	83.2604	27.1139
187.0343	83.2518	26.9778
188.8220	83.2445	26.8435
190.6269	83.2385	26.7101
192.4489	83.2338	26.5771
194.2884	83.2303	26.4441
196.1455	83.2278	26.3108
198.0204	83.2265	26.1768
199.9131	83.2261	26.0422
201.8240	83.2266	25.9067
203.7531	83.2281	25.7703
205.7007	83.2304	25.6328
207.6668	83.2335	25.4942
209.6518	83.2373	25.3543
211.6557	83.2419	25.2129
213.6788	83.2472	25.0702
215.7213	83.2531	24.9258
217.7832	83.2597	24.7797
219.8649	83.2669	24.6317
221.9664	83.2747	24.4818
224.0881	83.2830	24.3298
226.2300	83.2918	24.1753
228.3924	83.3011	24.0182
230.5755	83.3108	23.8581
232.7794	83.3209	23.6948
235.0044	83.3313	23.5281
237.2507	83.3420	23.3579
239.5184	83.3529	23.1840
241.8078	83.3639	23.0063
244.1191	83.3750	22.8250
246.4525	83.3861	22.6399
248.8082	83.3971	22.4514
251.1864	83.4080	22.2594
253.5874	83.4188	22.0643
256.0113	83.4293	21.8663
258.4583	83.4395	21.6658
260.9288	83.4493	21.4632
263.4228	83.4587	21.2591
265.9407	83.4677	21.0541
268.4827	83.4762	20.8490
271.0490	83.4843	20.6444
273.6398	83.4919	20.4409
276.2553	83.4991	20.2393
278.8959	83.5059	20.0399
281.5617	83.5123	19.8434
284.2530	83.5184	19.6500
286.9700	83.5242	19.4602
289.7130	83.5298	19.2741
292.4822	83.5352	19.0922
295.2778	83.5405	18.9144
298.1002	83.5457	18.7409
300.9496	83.5510	18.5716
303.8262	83.5563	18.4065
306.7303	83.5616	18.2453
309.6621	83.5672	18.0878
312.6220	83.5728	17.9340
315.6102	83.5787	17.7836
318.6269	83.5848	17.6365
321.6725	83.5912	17.4926
324.7472	83.5978	17.3519
327.8512	83.6047	17.2144
330.9850	83.6119	17.0800
334.1487	83.6195	16.9486
337.3426	83.6275	16.8202
340.5671	83.6359	16.6947
343.8223	83.6447	16.5721
347.1087	83.6541	16.4523
350.4265	83.6640	16.3352
353.7761	83.6746	16.2207
357.1576	83.6857	16.1085
360.5715	83.6976	15.9983
364.0179	83.7103	15.8898
367.4974	83.7238	15.7825
371.0101	83.7382	15.6759
374.5563	83.7535	15.5698
378.1365	83.7698	15.4641
381.7509	83.7871	15.3602
385.3998	83.8054	15.2655
389.0836	83.8248	15.4572
392.8027	83.8827	15.5754
396.5572	83.9420	14.9009
400.3477	83.9558	13.7687
404.1744	83.9233	13.0100
408.0376	83.8888	12.6240
411.9378	83.8423	12.3605
415.8753	83.7936	12.4700
419.8504	83.7644	12.8913
423.8635	83.7600	13.2398
427.9150	83.7600	13.4082
432.0052	83.7605	13.4835
436.1344	83.7500	13.7871
440.3032	83.7604	14.4465
444.5118	83.7940	15.2935
448.7606	83.8645	16.3109
453.0501	83.9808	17.1229
457.3805	84.1201	17.4143
461.7523	84.2604	17.2847
466.1659	84.3940	16.9636
470.6218	84.5260	16.3649
475.1201	84.6356	15.4328
479.6615	84.7163	14.5718
484.2463	84.7922	13.8216
488.8750	84.8582	13.0638
493.5478	84.9247	11.9954
498.2654	84.9492	10.7789
503.0280	84.9598	9.6501
507.8361	84.9374	8.6205
512.6903	84.9047	7.9869
517.5908	84.8764	7.5444
522.5381	84.8490	7.1844
527.5327	84.8263	6.9779
532.5751	84.8169	6.6959
537.6657	84.7973	6.4428
542.8049	84.7900	6.3547
547.9933	84.7889	6.2715
553.2312	84.7972	6.1556
558.5192	84.8055	6.2158
563.8578	84.8451	6.1965
569.2474	84.8780	5.8775
574.6885	84.9102	5.5692
580.1816	84.9416	5.2842
585.7272	84.9773	5.1331
591.3258	85.0325	4.8158
596.9780	85.0776	4.2173
602.6841	85.1143	3.7079
608.4448	85.1584	3.1570
614.2606	85.1938	2.5338
620.1319	85.2329	1.9743
626.0594	85.2791	1.0933
632.0435	85.2982	-0.0403
638.0849	85.3009	-1.0851
644.1840	85.2908	-1.9303
650.3413	85.2904	-2.7789
656.5576	85.2801	-3.9308
662.8332	85.2473	-5.2323
669.1688	85.1911	-6.5177
675.5650	85.1151	-7.7058
682.0224	85.0252	-8.9376
688.5414	84.9047	-10.1232
695.1228	84.7668	-11.0086
701.7670	84.6226	-11.7448
708.4748	84.4633	-12.1792
715.2467	84.3190	-12.3979
722.0833	84.1716	-12.6493
728.9853	84.0216	-12.7690
735.9533	83.8718	-12.7474
742.9878	83.7207	-12.3331
750.0896	83.6015	-11.5918
757.2592	83.5072	-10.7191
764.4974	83.4542	-10.0941
771.8048	83.3965	-9.8229
779.1821	83.3402	-9.4743
786.6298	83.2919	-9.1436
794.1487	83.2424	-8.7821
801.7395	83.2031	-8.2308
809.4029	83.1857	-7.7900
817.1395	83.1664	-7.5122
824.9500	83.1520	-7.1485
832.8353	83.1509	-6.9290
840.7958	83.1417	-6.8655
848.8325	83.1318	-6.9314
856.9460	83.1006	-6.9066
865.1371	83.0793	-6.7077
873.4064	83.0555	-6.5863
881.7548	83.0274	-6.2472
890.1829	83.0200	-5.7892
898.6917	83.0211	-5.5725
907.2817	83.0124	-5.2970
915.9539	83.0194	-4.8433
924.7090	83.0384	-4.3955
933.5477	83.0745	-4.0341
942.4710	83.1195	-4.0487
951.4795	83.1451	-4.2284
960.5741	83.1694	-4.6271
969.7557	83.1521	-5.0265
979.0250	83.1304	-4.8643
988.3829	83.1295	-4.6734
997.8303	83.1186	-4.4698
1007.3680	83.1224	-3.8010
1016.9970	83.1702	-3.1666
1026.7180	83.2317	-3.0713
1036.5310	83.2807	-3.1820
1046.4390	83.3309	-3.4373
1056.4410	83.3607	-3.8160
1066.5390	83.3821	-4.0307
1076.7340	83.4079	-4.4964
1087.0260	83.3961	-5.1317
1097.4160	83.3640	-5.2427
1107.9050	83.3496	-4.8376
1118.4950	83.3691	-4.5372
1129.1860	83.3911	-4.5923
1139.9790	83.4089	-5.0700
1150.8760	83.3818	-5.5555
1161.8760	83.3461	-5.5189
1172.9820	83.3185	-5.2550
1184.1940	83.2938	-4.7942
1195.5130	83.2834	-3.6328
1206.9400	83.3473	-1.9933
1218.4770	83.4818	-0.8735
1230.1230	83.6430	-0.7640
1241.8810	83.7801	-1.3152
1253.7520	83.8929	-2.1220
1265.7360	83.9708	-2.7654
1277.8340	84.0567	-3.5191
1290.0480	84.1004	-4.4254
1302.3790	84.1336	-4.7919
1314.8280	84.1891	-4.8163
1327.3950	84.2783	-5.1291
1340.0830	84.3694	-6.4963
1352.8920	84.3870	-8.7066
1365.8240	84.3170	-10.6335
1378.8790	84.2011	-11.5710
1392.0590	84.0914	-11.4752
1405.3640	84.0304	-10.9023
1418.7970	84.0128	-10.6157
1432.3590	84.0012	-10.6268
1446.0500	83.9988	-10.5714
1459.8720	84.0190	-10.7756
1473.8260	84.0296	-11.9588
1487.9130	83.9517	-13.2800
1502.1360	83.8427	-13.5095
1516.4940	83.7582	-12.6783
1530.9890	83.7487	-11.6250
1545.6230	83.7832	-11.3368
1560.3960	83.8092	-11.8424
1575.3110	83.8012	-12.8470
1590.3690	83.7353	-13.7707
1605.5700	83.6420	-14.1166
1620.9170	83.5456	-14.0347
