Freq	Ohm	Deg
815.7670	3.4647	9.1766
821.1944	3.4722	9.2024
826.6580	3.4798	9.2368
832.1580	3.4878	9.2707
837.6945	3.4958	9.3062
843.2679	3.5043	9.3423
848.8783	3.5130	9.3665
854.5261	3.5218	9.3943
860.2114	3.5311	9.4156
865.9346	3.5405	9.4169
871.6959	3.5498	9.4180
877.4955	3.5593	9.4093
883.3336	3.5687	9.3960
889.2106	3.5782	9.3943
895.1268	3.5880	9.3865
901.0822	3.5978	9.3790
907.0773	3.6080	9.3689
913.1123	3.6183	9.3449
919.1875	3.6288	9.3261
925.3030	3.6396	9.2949
931.4593	3.6504	9.2383
937.6565	3.6611	9.1738
943.8949	3.6717	9.0954
950.1748	3.6820	8.9998
956.4966	3.6919	8.8851
962.8603	3.7011	8.7550
969.2665	3.7095	8.6399
975.7152	3.7176	8.5371
982.2069	3.7253	8.4368
988.7417	3.7326	8.3556
995.3200	3.7398	8.3115
1001.9420	3.7476	8.3095
1008.6080	3.7564	8.3174
1015.3190	3.7660	8.3139
1022.0740	3.7763	8.3136
1028.8740	3.7875	8.3072
1035.7190	3.7993	8.2860
1042.6100	3.8120	8.2428
1049.5470	3.8249	8.1611
1056.5300	3.8377	8.0606
1063.5590	3.8507	7.9423
1070.6350	3.8634	7.8022
1077.7580	3.8758	7.6606
1084.9290	3.8883	7.5035
1092.1470	3.9003	7.3244
1099.4130	3.9118	7.1482
1106.7280	3.9232	6.9693
1114.0910	3.9343	6.7882
1121.5040	3.9453	6.5968
1128.9650	3.9560	6.3827
1136.4770	3.9661	6.1676
1144.0380	3.9760	5.9497
1151.6490	3.9854	5.7144
1159.3120	3.9943	5.4733
1167.0250	4.0027	5.2266
1174.7890	4.0105	4.9792
1182.6050	4.0180	4.7311
1190.4730	4.0250	4.4723
1198.3940	4.0315	4.2104
1206.3670	4.0375	3.9441
1214.3930	4.0429	3.6716
1222.4730	4.0477	3.3968
1230.6060	4.0520	3.1140
1238.7940	4.0556	2.8280
1247.0360	4.0587	2.5405
1255.3330	4.0610	2.2484
1263.6850	4.0627	1.9591
1272.0920	4.0638	1.6686
1280.5560	4.0643	1.3734
1289.0750	4.0640	1.0810
1297.6520	4.0631	0.7893
1306.2860	4.0616	0.4945
1314.9770	4.0593	0.2009
1323.7250	4.0564	-0.0898
1332.5320	4.0528	-0.3782
1341.3980	4.0485	-0.6596
1350.3230	4.0436	-0.9342
1359.3070	4.0382	-1.2054
1368.3500	4.0322	-1.4657
1377.4540	4.0258	-1.7200
1386.6190	4.0190	-1.9767
1395.8440	4.0115	-2.2269
1405.1310	4.0037	-2.4712
1414.4800	3.9953	-2.7091
1423.8910	3.9865	-2.9354
1433.3640	3.9773	-3.1585
1442.9010	3.9677	-3.3693
1452.5010	3.9579	-3.5647
1462.1640	3.9479	-3.7603
1471.8920	3.9375	-3.9487
1481.6850	3.9270	-4.1292
1491.5430	3.9162	-4.3014
1501.4670	3.9053	-4.4593
1511.4560	3.8943	-4.6177
1521.5130	3.8830	-4.7650
1531.6350	3.8718	-4.8942
1541.8260	3.8606	-5.0255
1552.0840	3.8492	-5.1503
1562.4100	3.8379	-5.2711
1572.8050	3.8264	-5.3878
1583.2700	3.8149	-5.4877
1593.8030	3.8035	-5.5903
1604.4070	3.7919	-5.6853
1615.0820	3.7805	-5.7612
1625.8270	3.7692	-5.8388
1636.6440	3.7579	-5.9129
1647.5330	3.7467	-5.9863
1658.4950	3.7353	-6.0627
1669.5290	3.7239	-6.1208
1680.6370	3.7126	-6.1755
1691.8180	3.7012	-6.2257
1703.0740	3.6900	-6.2573
1714.4050	3.6789	-6.2843
1725.8120	3.6680	-6.2976
1737.2940	3.6575	-6.2992
1748.8520	3.6473	-6.3109
1760.4880	3.6372	-6.3192
1772.2010	3.6273	-6.3253
1783.9920	3.6175	-6.3335
1795.8610	3.6078	-6.3321
1807.8090	3.5983	-6.3359
1819.8370	3.5888	-6.3363
1831.9450	3.5794	-6.3239
1844.1330	3.5703	-6.3136
1856.4030	3.5611	-6.2994
1868.7540	3.5522	-6.2824
1881.1870	3.5433	-6.2632
1893.7030	3.5345	-6.2309
1906.3020	3.5261	-6.1990
1918.9850	3.5176	-6.1618
1931.7520	3.5095	-6.1124
1944.6050	3.5018	-6.0665
1957.5430	3.4941	-6.0183
1970.5670	3.4868	-5.9679
1983.6770	3.4797	-5.9203
1996.8750	3.4728	-5.8692
2010.1610	3.4661	-5.8269
2023.5350	3.4593	-5.7866
2036.9980	3.4527	-5.7373
2050.5500	3.4462	-5.6897
2064.1930	3.4398	-5.6415
2077.9270	3.4335	-5.5910
2091.7520	3.4273	-5.5384
2105.6690	3.4212	-5.4736
2119.6780	3.4154	-5.4109
2133.7810	3.4097	-5.3525
2147.9770	3.4042	-5.2851
2162.2680	3.3988	-5.2183
2176.6540	3.3937	-5.1513
2191.1360	3.3887	-5.0860
2205.7140	3.3838	-5.0282
2220.3890	3.3789	-4.9622
2235.1620	3.3743	-4.8887
2250.0330	3.3698	-4.8199
2265.0030	3.3655	-4.7477
2280.0720	3.3614	-4.6784
2295.2420	3.3573	-4.6086
2310.5130	3.3535	-4.5330
2325.8850	3.3498	-4.4658
2341.3600	3.3462	-4.4018
2356.9380	3.3426	-4.3325
2372.6190	3.3392	-4.2661
2388.4040	3.3359	-4.1980
2404.2950	3.3327	-4.1299
2420.2910	3.3295	-4.0645
2436.3940	3.3265	-3.9926
2452.6040	3.3236	-3.9225
2468.9220	3.3209	-3.8584
2485.3480	3.3181	-3.7928
2501.8830	3.3154	-3.7209
2518.5290	3.3130	-3.6471
2535.2850	3.3107	-3.5768
2552.1530	3.3085	-3.5081
2569.1330	3.3064	-3.4413
2586.2260	3.3044	-3.3750
2603.4330	3.3025	-3.3094
2620.7540	3.3007	-3.2549
2638.1910	3.2988	-3.2028
2655.7430	3.2970	-3.1447
2673.4120	3.2952	-3.0888
2691.1990	3.2933	-3.0305
2709.1040	3.2916	-2.9727
2727.1290	3.2899	-2.9171
2745.2730	3.2883	-2.8566
2763.5380	3.2867	-2.7971
2781.9240	3.2852	-2.7413
2800.4330	3.2837	-2.6868
2819.0650	3.2822	-2.6326
2837.8210	3.2808	-2.5748
2856.7010	3.2794	-2.5187
2875.7080	3.2780	-2.4614
2894.8400	3.2767	-2.4008
2914.1000	3.2755	-2.3424
2933.4880	3.2743	-2.2824
2953.0060	3.2733	-2.2245
2972.6530	3.2722	-2.1686
2992.4300	3.2712	-2.1064
3012.3400	3.2704	-2.0448
3032.3810	3.2695	-1.9860
3052.5560	3.2688	-1.9242
3072.8660	3.2682	-1.8625
3093.3100	3.2677	-1.8010
3113.8910	3.2673	-1.7412
3134.6080	3.2671	-1.6854
3155.4630	3.2668	-1.6344
3176.4570	3.2666	-1.5863
3197.5910	3.2664	-1.5433
3218.8650	3.2661	-1.5021
3240.2810	3.2658	-1.4571
3261.8390	3.2655	-1.4146
3283.5410	3.2652	-1.3746
3305.3870	3.2649	-1.3324
3327.3790	3.2645	-1.2879
3349.5160	3.2642	-1.2401
3371.8020	3.2640	-1.1942
3394.2350	3.2637	-1.1526
3416.8180	3.2634	-1.1060
3439.5500	3.2633	-1.0584
3462.4340	3.2631	-1.0106
3485.4710	3.2631	-0.9646
3508.6600	3.2630	-0.9190
3532.0040	3.2631	-0.8713
3555.5030	3.2632	-0.8286
3579.1590	3.2633	-0.7901
3602.9720	3.2634	-0.7529
3626.9430	3.2634	-0.7175
3651.0740	3.2634	-0.6813
3675.3660	3.2635	-0.6471
3699.8190	3.2634	-0.6113
3724.4340	3.2633	-0.5682
3749.2140	3.2634	-0.5257
3774.1580	3.2634	-0.4838
3799.2680	3.2635	-0.4398
3824.5460	3.2637	-0.3954
3849.9910	3.2640	-0.3527
3875.6060	3.2643	-0.3132
3901.3910	3.2646	-0.2775
3927.3480	3.2649	-0.2421
3953.4780	3.2651	-0.2037
3979.7810	3.2655	-0.1672
4006.2600	3.2657	-0.1302
4032.9140	3.2661	-0.0908
4059.7460	3.2665	-0.0550
4086.7560	3.2669	-0.0189
4113.9460	3.2673	0.0196
4141.3170	3.2678	0.0540
4168.8700	3.2683	0.0852
4196.6070	3.2688	0.1118
4224.5280	3.2691	0.1376
4252.6350	3.2694	0.1710
4280.9280	3.2698	0.2050
4309.4100	3.2701	0.2367
4338.0820	3.2705	0.2719
4366.9440	3.2709	0.3094
4395.9980	3.2713	0.3498
4425.2460	3.2719	0.3888
4454.6880	3.2725	0.4202
4484.3260	3.2731	0.4500
4514.1610	3.2737	0.4809
4544.1950	3.2743	0.5102
4574.4280	3.2749	0.5405
4604.8630	3.2754	0.5720
4635.5000	3.2760	0.6027
4666.3410	3.2766	0.6364
4697.3870	3.2773	0.6718
4728.6400	3.2781	0.7033
4760.1010	3.2788	0.7290
4791.7710	3.2795	0.7509
4823.6520	3.2801	0.7729
4855.7440	3.2807	0.8000
4888.0510	3.2813	0.8269
4920.5720	3.2818	0.8515
4953.3100	3.2823	0.8795
4986.2650	3.2828	0.9174
5019.4400	3.2835	0.9593
5052.8350	3.2844	0.9942
5086.4530	3.2852	1.0223
5120.2940	3.2861	1.0501
5154.3610	3.2869	1.0776
5188.6540	3.2877	1.1060
5223.1750	3.2886	1.1318
5257.9260	3.2895	1.1545
5292.9080	3.2902	1.1826
5328.1230	3.2911	1.2155
5363.5720	3.2920	1.2489
5399.2570	3.2931	1.2810
5435.1800	3.2942	1.3087
5471.3410	3.2953	1.3294
5507.7430	3.2963	1.3507
5544.3870	3.2974	1.3727
5581.2750	3.2984	1.3912
5618.4090	3.2994	1.4093
5655.7890	3.3003	1.4287
5693.4190	3.3012	1.4474
5731.2980	3.3021	1.4702
5769.4300	3.3031	1.4930
5807.8150	3.3041	1.5135
5846.4560	3.3051	1.5302
5885.3530	3.3059	1.5430
5924.5100	3.3067	1.5588
5963.9270	3.3075	1.5777
6003.6060	3.3083	1.5958
6043.5500	3.3091	1.6140
6083.7590	3.3098	1.6347
6124.2350	3.3105	1.6628
6164.9810	3.3114	1.6955
6205.9980	3.3124	1.7238
6247.2880	3.3134	1.7495
6288.8530	3.3145	1.7747
6330.6940	3.3157	1.7984
6372.8130	3.3168	1.8180
6415.2130	3.3180	1.8329
6457.8950	3.3190	1.8472
6500.8610	3.3201	1.8641
6544.1120	3.3211	1.8793
6587.6520	3.3221	1.8945
6631.4810	3.3231	1.9096
6675.6020	3.3240	1.9269
6720.0160	3.3250	1.9455
6764.7260	3.3259	1.9605
6809.7330	3.3268	1.9735
6855.0390	3.3277	1.9927
6900.6470	3.3286	2.0153
6946.5590	3.3296	2.0382
6992.7760	3.3307	2.0566
7039.3000	3.3316	2.0728
7086.1350	3.3326	2.0937
7133.2800	3.3337	2.1161
7180.7390	3.3348	2.1338
7228.5140	3.3358	2.1507
7276.6070	3.3369	2.1705
7325.0200	3.3380	2.1935
7373.7550	3.3392	2.2167
7422.8140	3.3404	2.2360
7472.2000	3.3416	2.2546
7521.9140	3.3429	2.2745
7571.9590	3.3442	2.2892
7622.3370	3.3455	2.2974
7673.0500	3.3467	2.3087
7724.1010	3.3478	2.3219
7775.4910	3.3490	2.3327
7827.2230	3.3501	2.3439
7879.2990	3.3512	2.3565
7931.7220	3.3522	2.3719
7984.4930	3.3533	2.3880
8037.6160	3.3544	2.4019
8091.0920	3.3555	2.4191
8144.9240	3.3567	2.4376
8199.1140	3.3579	2.4537
8253.6640	3.3591	2.4676
8308.5780	3.3603	2.4847
8363.8570	3.3615	2.5069
8419.5030	3.3630	2.5217
8475.5200	3.3643	2.5279
8531.9090	3.3655	2.5403
8588.6740	3.3668	2.5526
8645.8160	3.3681	2.5614
8703.3390	3.3693	2.5671
8761.2440	3.3705	2.5682
8819.5350	3.3715	2.5779
8878.2130	3.3726	2.5917
8937.2820	3.3737	2.5995
8996.7430	3.3747	2.6123
9056.6010	3.3758	2.6261
9116.8560	3.3769	2.6362
9177.5130	3.3779	2.6507
9238.5730	3.3790	2.6636
9300.0390	3.3800	2.6797
9361.9140	3.3811	2.6979
9424.2010	3.3822	2.7079
9486.9020	3.3832	2.7251
9550.0210	3.3843	2.7569
9613.5590	3.3857	2.7902
9677.5200	3.3872	2.8245
9741.9070	3.3889	2.8557
9806.7220	3.3908	2.8838
9871.9680	3.3928	2.9185
9937.6490	3.3952	2.9449
10003.7700	3.3976	2.9503
10070.3200	3.3999	2.9450
10137.3200	3.4021	2.9334
10204.7700	3.4040	2.9166
10272.6600	3.4057	2.9007
10341.0100	3.4072	2.8845
10409.8100	3.4085	2.8718
10479.0700	3.4097	2.8660
10548.7900	3.4109	2.8662
10618.9700	3.4121	2.8701
10689.6200	3.4133	2.8790
10760.7400	3.4146	2.8887
10832.3400	3.4160	2.8925
10904.4100	3.4174	2.8936
10976.9600	3.4187	2.8948
11049.9900	3.4201	2.8935
11123.5100	3.4214	2.8933
11197.5100	3.4227	2.8933
11272.0100	3.4239	2.8895
11347.0100	3.4251	2.8879
11422.5000	3.4262	2.8871
11498.5000	3.4273	2.8883
11575.0000	3.4285	2.8910
11652.0100	3.4296	2.8884
11729.5400	3.4306	2.8846
11807.5800	3.4316	2.8900
11886.1300	3.4327	2.8945
11965.2100	3.4337	2.8974
12044.8200	3.4348	2.9048
12124.9600	3.4358	2.9137
12205.6300	3.4370	2.9289
12286.8400	3.4383	2.9419
12368.5800	3.4397	2.9442
12450.8700	3.4410	2.9497
12533.7100	3.4424	2.9585
12617.1000	3.4438	2.9598
12701.0500	3.4452	2.9588
12785.5500	3.4465	2.9555
12870.6100	3.4477	2.9559
12956.2400	3.4490	2.9612
13042.4500	3.4503	2.9635
13129.2200	3.4517	2.9635
13216.5700	3.4530	2.9633
13304.5000	3.4543	2.9640
13393.0200	3.4556	2.9642
13482.1300	3.4569	2.9571
13571.8300	3.4581	2.9481
13662.1200	3.4592	2.9428
13753.0200	3.4603	2.9387
13844.5200	3.4613	2.9364
13936.6300	3.4624	2.9325
14029.3600	3.4633	2.9285
14122.7000	3.4642	2.9332
14216.6600	3.4652	2.9419
14311.2500	3.4663	2.9457
14406.4600	3.4674	2.9477
14502.3100	3.4685	2.9528
14598.8000	3.4697	2.9587
14695.9300	3.4709	2.9616
14793.7000	3.4721	2.9611
14892.1300	3.4733	2.9606
14991.2100	3.4744	2.9632
15090.9500	3.4756	2.9673
15191.3500	3.4768	2.9656
15292.4200	3.4779	2.9642
15394.1700	3.4791	2.9724
15496.5900	3.4804	2.9791
15599.6900	3.4817	2.9797
15703.4800	3.4829	2.9811
15807.9600	3.4843	2.9820
15913.1300	3.4855	2.9872
16019.0000	3.4870	2.9904
16125.5800	3.4884	2.9812
16232.8700	3.4897	2.9738
16340.8700	3.4909	2.9710
16449.5900	3.4922	2.9639
16559.0300	3.4933	2.9565
16669.2000	3.4945	2.9478
16780.1100	3.4955	2.9407
16891.7500	3.4965	2.9400
17004.1300	3.4975	2.9390
17117.2700	3.4986	2.9393
17231.1500	3.4997	2.9412
17345.7900	3.5008	2.9406
17461.2000	3.5019	2.9427
17577.3700	3.5031	2.9463
17694.3200	3.5043	2.9489
17812.0400	3.5056	2.9508
17930.5500	3.5069	2.9456
18049.8500	3.5081	2.9393
18169.9400	3.5093	2.9364
18290.8200	3.5106	2.9289
18412.5200	3.5117	2.9191
18535.0200	3.5128	2.9100
18658.3400	3.5137	2.9014
18782.4800	3.5147	2.8984
18907.4400	3.5157	2.8972
19033.2300	3.5166	2.8964
19159.8700	3.5176	2.8979
19287.3400	3.5187	2.9010
19415.6600	3.5198	2.9039
19544.8400	3.5210	2.9055
19674.8800	3.5221	2.9052
19805.7800	3.5233	2.9058
19937.5500	3.5245	2.9068
20070.2000	3.5258	2.9071
20203.7300	3.5271	2.9046
20338.1500	3.5283	2.9002
20473.4700	3.5296	2.8993
20609.6800	3.5309	2.8997
20746.8000	3.5322	2.8963
20884.8300	3.5335	2.8883
21023.7900	3.5348	2.8790
21163.6600	3.5360	2.8735
